,Flow,Description,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,max_feature_mean_func_interpacket_interval_per_0.2,min_feature_mean_func_interpacket_interval_per_0.2,std_feature_mean_func_interpacket_interval_per_0.2,mean_feature_mean_func_interpacket_interval_per_0.2,max_feature_sum_func_interpacket_interval_per_0.2,min_feature_sum_func_interpacket_interval_per_0.2,std_feature_sum_func_interpacket_interval_per_0.2,mean_feature_sum_func_interpacket_interval_per_0.2,max_feature_mean_func_interpacket_interval_per_0.05,min_feature_mean_func_interpacket_interval_per_0.05,std_feature_mean_func_interpacket_interval_per_0.05,mean_feature_mean_func_interpacket_interval_per_0.05,max_feature_sum_func_interpacket_interval_per_0.05,min_feature_sum_func_interpacket_interval_per_0.05,std_feature_sum_func_interpacket_interval_per_0.05,mean_feature_sum_func_interpacket_interval_per_0.05,max_feature_mean_func_packet_length_per_0.2,min_feature_mean_func_packet_length_per_0.2,std_feature_mean_func_packet_length_per_0.2,mean_feature_mean_func_packet_length_per_0.2,max_feature_sum_func_packet_length_per_0.2,min_feature_sum_func_packet_length_per_0.2,std_feature_sum_func_packet_length_per_0.2,mean_feature_sum_func_packet_length_per_0.2,max_feature_mean_func_packet_length_per_0.05,min_feature_mean_func_packet_length_per_0.05,std_feature_mean_func_packet_length_per_0.05,mean_feature_mean_func_packet_length_per_0.05,max_feature_sum_func_packet_length_per_0.05,min_feature_sum_func_packet_length_per_0.05,std_feature_sum_func_packet_length_per_0.05,mean_feature_sum_func_packet_length_per_0.05,max_feature_packet_number_per_0.2,min_feature_packet_number_per_0.2,std_feature_packet_number_per_0.2,mean_feature_packet_number_per_0.2,label
10,192.168.1.80:49078<-->81.200.154.28:443,All packet,15.031044006347656,2.1457672119140625e-06,0.5364957650502523,16.09487295150757,1514,66,430.35483870967744,13341,66,0.14331618944803873,0.007938480377197266,0.045358929960440164,0.07086358388264974,0.4299485683441162,0.07938480377197266,0.12171653921974929,0.22370462417602538,0.012067198753356934,0.0023000240325927734,0.0032738491511525867,0.006828231811523438,0.07938480377197266,0.004600048065185547,0.027287347366732245,0.0263580322265625,711.25,66.0,272.0063236434786,389.9857142857143,6873.0,264.0,2415.132410448752,2541.8,793.6666666666666,66.0,294.06723830238474,357.9636363636364,6675.0,198.0,2449.2097827666785,2044.8,14,4,3.919183588453085,6.2,vpn
11,192.168.1.80:50118<-->81.200.154.28:443,All packet,15.116151094436646,5.0067901611328125e-06,0.7455351273218791,22.366053819656372,1617,66,429.93548387096774,13328,66,0.11733579635620117,0.006947120030721028,0.04053510031608049,0.08070789178212483,0.5762934684753418,0.020841360092163086,0.18697326668304592,0.3074399471282959,0.024146437644958496,7.331371307373047e-05,0.010781142860852353,0.011038338343302409,0.04829287528991699,0.00014662742614746094,0.020968757201362435,0.023696041107177733,688.1666666666666,66.0,272.54263170619197,300.7363636363636,6316.0,198.0,2525.6655677266535,2247.8,1548.3333333333333,78.8,576.5029048399399,585.76,4645.0,316.0,1702.7325568039155,1788.8,11,2,2.91070819942883,5.166666666666667,vpn
12,192.168.1.80:48224<-->81.200.154.28:443,All packet,0.1591658592224121,1.9073486328125e-06,0.028664533297220865,0.859935998916626,1514,66,454.03225806451616,14075,66,0.116398286819458,0.02877966562906901,0.03368816225850607,0.06740698814392089,0.6749467849731445,0.08633899688720703,0.24142433135432578,0.3954094648361206,0.02980804443359375,0.0022259950637817383,0.010236297195817909,0.009501514434814454,0.06097245216369629,0.0044519901275634766,0.02582577778688128,0.02875862121582031,550.1666666666666,66.0,232.7150390241697,300.38541666666663,8246.0,198.0,3273.399026623549,3006.25,589.7272727272727,66.0,193.72391002395102,376.94545454545454,6487.0,198.0,2259.1257246997125,2074.4,16,4,4.815340071064556,7.75,vpn
13,192.168.1.80:50170<-->81.200.154.28:443,All packet,0.3231339454650879,3.814697265625e-06,0.029223434130350747,0.8767030239105225,2962,66,515.6451612903226,15985,66,0.08143099149068196,0.0023192299736870658,0.035578718607661125,0.03799396753311157,0.2442929744720459,0.020873069763183594,0.0900899177728532,0.10653644800186157,0.006649494171142578,0.0023192299736870658,0.001601372836748952,0.004015783468882242,0.03153657913208008,0.007180690765380859,0.009089179573939454,0.018222332000732422,856.0,70.0,333.16640268040237,400.375,5821.0,280.0,2143.3046184572086,2400.75,582.1,66.0,188.53883091790107,324.24722222222226,5821.0,198.0,2254.8835197189233,2578.75,13,3,3.960744879438715,7.75,vpn
14,192.168.1.80:45286<-->81.200.154.28:443,All packet,15.017500877380371,0.00016498565673828125,2.623090465863546,78.69271397590637,1514,66,167.09677419354838,5180,66,0.10896770159403484,0.0735321044921875,0.015917536865346176,0.09268728892008464,0.653806209564209,0.147064208984375,0.19087199406552802,0.34140461683273315,0.008208513259887695,0.005544424057006836,0.0013320446014404297,0.006876468658447266,0.01641702651977539,0.011088848114013672,0.0026640892028808594,0.013752937316894531,513.7142857142857,66.0,193.8659725328879,177.92857142857142,3596.0,198.0,1452.5745247662855,1080.5,557.3333333333334,66.0,245.66666666666669,311.6666666666667,1672.0,198.0,737.0,935.0,7,1,1.5850541612875175,2.8181818181818183,vpn
15,192.168.1.80:49838<-->81.200.154.28:443,All packet,9.9130859375,2.5987625122070312e-05,0.38112146854400636,11.43364405632019,1514,66,419.5483870967742,13006,66,0.14746363957722983,0.043977093696594236,0.03682513503325913,0.09475941260655721,0.8847818374633789,0.17611336708068848,0.2570988907950253,0.474706768989563,0.008469033241271972,0.003798961639404297,0.0023350358009338375,0.006133997440338134,0.08469033241271973,0.007597923278808594,0.038546204566955566,0.04614412784576416,777.8571428571429,74.0,302.77782262164476,370.8031746031746,5445.0,222.0,2047.2924192699,2290.5,595.4545454545455,66.0,264.72727272727275,330.72727272727275,6550.0,198.0,3176.0,3374.0,11,1,3.2888184094918107,4.428571428571429,vpn
16,192.168.1.80:50212<-->81.200.154.28:443,All packet,0.14560604095458984,2.1457672119140625e-06,0.018017840385437012,0.5405352115631104,1617,66,591.8709677419355,18348,66,0.08139705657958984,0.003773190758445046,0.03453673689867839,0.032875795557041364,0.24419116973876953,0.04150509834289551,0.0877728136831326,0.1221463680267334,0.013457139333089193,0.003773190758445046,0.004307467841893979,0.007405936115919942,0.08074283599853516,0.009974956512451172,0.028947927707710777,0.044074296951293945,737.4666666666667,70.0,284.8047119314806,462.30707070707075,11062.0,280.0,4414.19055119081,5905.333333333333,737.4666666666667,257.3333333333333,216.7297422591053,562.7851851851852,11062.0,772.0,4203.6677107286,6025.333333333333,15,5,4.109609335312651,10.333333333333334,vpn
17,192.168.1.80:45984<-->81.200.154.28:443,All packet,0.3042910099029541,2.5987625122070312e-05,0.04007999897003174,1.2023999691009521,1514,66,551.741935483871,17104,66,0.17563255627950033,0.03401272296905518,0.05298422278117587,0.09663750926653544,1.053795337677002,0.13370203971862793,0.34759712070482496,0.5469867587089539,0.030323505401611328,0.00010887781778971355,0.011984281281308276,0.01290916124979655,0.06788396835327148,0.0003266334533691406,0.02849592971974261,0.030698347091674804,1031.3333333333333,80.11111111111111,342.96078482461286,622.6780753968253,5585.0,721.0,1859.816523208674,3542.0,957.8,66.0,315.9694857909865,610.5980952380952,4789.0,198.0,1488.9567623003697,2584.4,11,2,3.3105890714493698,6.2,vpn
18,192.168.1.80:49700<-->81.200.154.28:443,All packet,0.12451815605163574,2.86102294921875e-06,0.028162431716918946,0.8448729515075684,1514,66,569.4516129032259,17653,66,0.14210804303487143,0.04694342613220215,0.03811241420748199,0.11175443811549081,1.0988986492156982,0.1877737045288086,0.4019049487531578,0.6999819874763489,0.039011478424072266,0.0028643267495291574,0.016646686632199127,0.01549075898670015,0.07802295684814453,0.0200502872467041,0.024363220485907576,0.04494833946228027,666.4,71.33333333333333,243.50333603984654,489.95606060606065,7020.0,214.0,2716.9292753952946,4247.25,765.3333333333334,441.6666666666667,133.00536608500954,614.2333333333333,6888.0,1325.0,2506.6567818954036,4856.666666666667,11,4,3.2691742076555053,7.75,vpn
19,192.168.1.80:49766<-->81.200.154.28:443,All packet,0.10410284996032715,4.0531158447265625e-06,0.020937633514404298,0.6281290054321289,1514,66,504.258064516129,15632,66,0.11095341769131747,0.09790736436843872,0.005871125726929683,0.10268346047160602,1.2204875946044922,0.29756879806518555,0.37695312307402007,0.7671051025390625,0.007894039154052734,0.0026960372924804688,0.0020702365382245583,0.0058872265475136895,0.07535624504089355,0.0053920745849609375,0.02681214287489922,0.03362470865249634,617.9230769230769,71.33333333333333,244.0771551250869,414.5576923076923,8033.0,214.0,3407.538733781646,4966.666666666667,783.5,66.0,282.58295249898583,423.7462121212121,7835.0,198.0,3405.1504372053814,3840.0,13,2,4.815340071064556,7.75,vpn
