,Flow,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,max_feature_mean_func_interpacket_interval_per_0.2,min_feature_mean_func_interpacket_interval_per_0.2,std_feature_mean_func_interpacket_interval_per_0.2,mean_feature_mean_func_interpacket_interval_per_0.2,max_feature_sum_func_interpacket_interval_per_0.2,min_feature_sum_func_interpacket_interval_per_0.2,std_feature_sum_func_interpacket_interval_per_0.2,mean_feature_sum_func_interpacket_interval_per_0.2,max_feature_mean_func_interpacket_interval_per_0.05,min_feature_mean_func_interpacket_interval_per_0.05,std_feature_mean_func_interpacket_interval_per_0.05,mean_feature_mean_func_interpacket_interval_per_0.05,max_feature_sum_func_interpacket_interval_per_0.05,min_feature_sum_func_interpacket_interval_per_0.05,std_feature_sum_func_interpacket_interval_per_0.05,mean_feature_sum_func_interpacket_interval_per_0.05,max_feature_mean_func_packet_length_per_0.2,min_feature_mean_func_packet_length_per_0.2,std_feature_mean_func_packet_length_per_0.2,mean_feature_mean_func_packet_length_per_0.2,max_feature_sum_func_packet_length_per_0.2,min_feature_sum_func_packet_length_per_0.2,std_feature_sum_func_packet_length_per_0.2,mean_feature_sum_func_packet_length_per_0.2,max_feature_mean_func_packet_length_per_0.05,min_feature_mean_func_packet_length_per_0.05,std_feature_mean_func_packet_length_per_0.05,mean_feature_mean_func_packet_length_per_0.05,max_feature_sum_func_packet_length_per_0.05,min_feature_sum_func_packet_length_per_0.05,std_feature_sum_func_packet_length_per_0.05,mean_feature_sum_func_packet_length_per_0.05,max_feature_packet_number_per_0.2,min_feature_packet_number_per_0.2,std_feature_packet_number_per_0.2,mean_feature_packet_number_per_0.2,label
78,192.168.1.78:61648<-->81.200.154.28:443,1.8383421897888184,9.5367431640625e-07,0.11477516492207845,3.4432549476623535,1514,66,497.2903225806452,15416,66,0.07735705375671387,0.001224654061453683,0.035196384623070905,0.036445991978758856,0.2320711612701416,0.008572578430175781,0.10217883571604129,0.1127922534942627,0.0017836987972259521,0.001224654061453683,0.00023677921664699456,0.001548762832369123,0.014269590377807617,0.0032758712768554688,0.004489158687204523,0.008706013361612955,727.7272727272727,66.0,304.383360763885,370.3318181818182,8005,198,3483.59866912077,3663.25,754.25,241.0,235.94548701354077,574.3257575757576,8005,723,3075.3335139822193,4920.666666666667,11,1,3.762977544445356,6.2,vpn
79,192.168.1.78:63794<-->81.200.154.28:443,1.5068140029907227,0.0,0.1090198278427124,3.270594835281372,1514,66,479.4193548387097,14862,66,0.08542490005493164,8.578300476074219e-05,0.03840251588038208,0.03800223072369893,0.2562747001647949,0.0008578300476074219,0.11481622639569723,0.11440473794937134,0.0012674331665039062,8.578300476074219e-05,0.0005092406138139545,0.0005612611770629883,0.0025348663330078125,0.0008578300476074219,0.0006978919299317662,0.0017920335133870442,678.1111111111111,66.0,292.4021055318249,360.31944444444446,7514,198,3321.5664508632067,3524.75,853.0,241.0,252.6197674640293,573.3888888888888,7514,723,2906.697897385737,4736.0,12,1,3.8678159211627436,6.2,vpn
80,192.168.1.78:64310<-->81.200.154.28:443,0.139570951461792,9.5367431640625e-07,0.020316934585571288,0.6095080375671387,1514,66,525.3548387096774,16286,66,0.10457187607174828,0.020017306009928387,0.035444122316129284,0.06798258660331605,2.196009397506714,0.060051918029785156,0.9676725264939562,0.8313790162404379,0.020017306009928387,0.00013620512826102122,0.007635406308824023,0.004791835660026187,0.060051918029785156,0.0009534358978271484,0.022665252722612435,0.015096378326416016,644.6363636363636,66.0,271.60095708558754,260.54545454545456,14182,198,6571.944207513227,4888.0,760.9,66.0,306.18072774824424,368.44666666666666,7609,198,3271.651607368975,3020.6,22,4,8.259674462242577,10.333333333333334,vpn
81,192.168.1.78:63862<-->81.200.154.28:443,15.028772115707397,9.5367431640625e-07,1.102588669459025,33.07766008377075,1514,54,276.7741935483871,8580,66,0.08525403340657552,6.365776062011719e-05,0.0350368996090743,0.04852798912260267,0.25576210021972656,0.00012731552124023438,0.1047834141090453,0.14582355817159018,0.013443470001220703,6.365776062011719e-05,0.006094568175089566,0.005373803774515788,0.026886940002441406,0.00012731552124023438,0.011891693551930968,0.01114792823791504,616.8888888888889,66.0,204.6434459890729,159.3148148148148,5552,198,1988.2490342565798,1106.6666666666667,774.2857142857143,66.0,273.80813183911187,243.45714285714286,5420,198,2045.0837048883839,1349.8,9,2,2.0603150145508513,4.428571428571429,vpn
82,192.168.1.78:58903<-->81.200.154.28:443,0.1913139820098877,9.5367431640625e-07,0.022089028358459474,0.6626708507537842,1514,66,529.9354838709677,16428,66,0.07663361231486003,0.0011206467946370442,0.03548260235479344,0.026454427025534893,0.22990083694458008,0.010085821151733398,0.10187471739025156,0.08589529991149902,0.0031529664993286133,0.0010133981704711914,0.0008550080781085205,0.001724008357886112,0.017699241638183594,0.002026796340942383,0.005760553579844419,0.00902944803237915,690.3076923076923,71.0,259.7187397938999,422.6666666666667,8974,284,3665.782893492497,5281.666666666667,742.3333333333334,66.0,278.0090110200267,422.05833333333334,8908,198,3707.352053690073,4054.5,13,5,3.7712361663282534,10.333333333333334,vpn
83,192.168.1.78:64238<-->81.200.154.28:443,0.14495301246643066,9.5367431640625e-07,0.020746938387552896,0.6224081516265869,1514,66,543.3225806451613,16843,66,0.08211843172709148,0.00024981932206587356,0.03851507004686828,0.027650235879300822,0.24635529518127441,0.0027480125427246094,0.11438965867803119,0.08458765347798665,0.0006439685821533203,0.00024981932206587356,0.00017313607870508832,0.0004920814976547704,0.0046596527099609375,0.0012879371643066406,0.0013806059040411918,0.002898534138997396,660.6,71.0,256.13472751845853,427.7151515151515,9909,284,3955.9333496239124,5420.0,703.0714285714286,241.0,208.30241688800996,534.505291005291,9843,723,3735.8891251689415,5500.333333333333,15,5,4.109609335312651,10.333333333333334,vpn
84,192.168.1.78:64643<-->81.200.154.28:443,0.4941549301147461,9.5367431640625e-07,0.03859776655832926,1.157932996749878,1514,66,510.5483870967742,15827,66,0.07825454076131184,0.0014414787292480469,0.03206844845197363,0.035104015138414164,0.25616025924682617,0.012973308563232422,0.1099437494137769,0.1679657300313314,0.0026549100875854492,0.0009760856628417969,0.0005545569538282242,0.0016966308866228376,0.012973308563232422,0.0019521713256835938,0.004270150077505478,0.006984519958496094,580.8181818181819,71.0,238.2616746346976,407.9137529137529,7435,284,3153.5155338482514,4702.666666666667,773.875,66.0,312.9239650458239,374.115,7237,198,3129.8800360397204,2909.4,13,2,4.437059837324712,7.75,vpn
85,192.168.1.78:64565<-->81.200.154.28:443,0.13735699653625488,9.5367431640625e-07,0.021457330385843913,0.6437199115753174,1514,66,435.7096774193548,13507,66,0.09103116989135743,0.07228330465463492,0.007877025898563476,0.0803405883984688,0.9396829605102539,0.2331218719482422,0.32637355976499144,0.6943721771240234,0.036602139472961426,0.0010357499122619629,0.014025906359230424,0.011617205142974854,0.1464085578918457,0.002469778060913086,0.057803714431166706,0.05041623115539551,615.2142857142857,71.0,240.9128355465224,277.23809523809524,8613,284,3681.4919379089897,3450.6666666666665,741.5,73.75,277.31975175077434,391.86333333333334,5932,295,2242.544857968286,2434.6,14,5,3.858612300930075,10.333333333333334,vpn
86,192.168.1.78:59693<-->81.200.154.28:443,0.13678312301635742,9.5367431640625e-07,0.020641231536865236,0.619236946105957,1514,66,503.64516129032256,15613,66,0.09191226959228516,0.08513800303141277,0.0028905700335683385,0.08911967277526855,1.8382453918457031,0.2554140090942383,0.7425246085150441,0.7881952126820883,0.01863539218902588,0.00013600076947893416,0.006881722053506808,0.004968658326164124,0.03727078437805176,0.0009520053863525391,0.013203551698470916,0.012115716934204102,733.0,71.0,276.6767512664518,443.88888888888886,11081,284,4509.291962159913,5010.0,666.5,66.0,233.32982130690263,418.3933333333333,6665,198,2862.2863169152033,3093.8,21,5,7.542472332656507,10.333333333333334,vpn
87,192.168.1.78:63405<-->81.200.154.28:443,0.13832807540893555,1.9073486328125e-06,0.016442068417867026,0.49326205253601074,1514,66,534.1290322580645,16558,66,0.12537989616394044,0.07772509256998698,0.023827401796976726,0.1015524943669637,3.1344974040985107,0.23317527770996094,1.450661063194275,1.6838363409042358,0.01056814193725586,0.00125885009765625,0.003930817790613039,0.003764612334115165,0.02113628387451172,0.0031533241271972656,0.006506498470344032,0.01274484395980835,603.5,71.0,266.25,337.25,15691,284,7703.5,7987.5,770.0,66.0,283.1296875991636,424.8,9333,198,3816.332434419203,4103.5,26,5,10.5,15.5,vpn
88,192.168.1.78:63819<-->81.200.154.28:443,15.000608921051025,9.5367431640625e-07,0.528429365158081,15.852880954742432,1514,54,519.258064516129,16097,66,0.0778365929921468,0.024471974372863768,0.020164486546546477,0.056373985608418775,0.5475432872772217,0.13686609268188477,0.15412514729882965,0.29065972566604614,0.001188516616821289,1.430511474609375e-06,0.00043300532161672694,0.00046773161206926613,0.0036635398864746094,2.86102294921875e-06,0.0013780450902678998,0.0014824867248535156,674.8181818181819,71.0,229.77038222284426,445.5075757575758,7423,284,3085.3836876472915,3865.0,839.6666666666666,66.0,309.7322470338013,522.2619047619048,6188,198,2313.0867169217845,2893.2,11,1,4.1182520563948,6.2,vpn
89,192.168.1.78:62070<-->81.200.154.28:443,0.1324901580810547,9.5367431640625e-07,0.02026543617248535,0.6079630851745605,1514,66,524.483870967742,16259,66,0.0850430279970169,0.07002055644989014,0.006147156875665672,0.07782767713069916,1.3606884479522705,0.2352583408355713,0.47293358419707404,0.7187037467956543,0.018153667449951172,0.0011841058731079102,0.007011576083865223,0.006073251366615295,0.09076833724975586,0.0023682117462158203,0.034218423774607654,0.03319460153579712,595.2941176470588,71.0,244.9424066133014,417.35729847494554,10120,284,4015.665767410873,5225.333333333333,817.7777777777778,72.2,307.98757605814694,455.3833333333334,7360,361,3151.479999539899,3664.75,17,5,4.988876515698588,10.333333333333334,vpn
90,192.168.1.78:63671<-->81.200.154.28:443,0.14600491523742676,0.0,0.017869130770365397,0.5360739231109619,1514,66,532.0,16492,66,0.08211255073547363,0.00014958779017130533,0.03458072323526968,0.034959688933208735,0.24878621101379395,0.001795053482055664,0.11585992976673122,0.16563963890075684,0.0014394521713256836,0.00014958779017130533,0.0004671746198258382,0.0006959537665049235,0.004509449005126953,0.0012621879577636719,0.001241062384760465,0.002611398696899414,652.0714285714286,71.0,251.90835531188424,421.468253968254,9129,284,3708.184011974954,5303.0,699.7777777777778,66.0,268.9692890830851,414.71230158730157,9129,198,3766.6663643067727,4087.0,14,5,3.858612300930075,10.333333333333334,vpn
91,192.168.1.78:62905<-->81.200.154.28:443,0.19697308540344238,9.5367431640625e-07,0.024714064598083497,0.7414219379425049,1514,66,627.0967741935484,19440,66,0.10154952321733747,0.024842214584350587,0.03204252034813089,0.06799454461960565,1.4216933250427246,0.23277568817138672,0.5568098836567845,0.6342970530192057,0.004743099212646484,0.0006884336471557617,0.0013343899787507222,0.0023932173138573056,0.028458595275878906,0.0013768672943115234,0.009043311866307536,0.0101395050684611,804.4666666666667,71.0,308.0801570981697,488.9737373737374,12067,284,4812.911962165478,6285.666666666667,1171.75,66.0,451.79706260450746,558.3035714285714,7116,198,2925.898038779433,3205.0,15,5,4.109609335312651,10.333333333333334,vpn
92,192.168.1.78:64462<-->81.200.154.28:443,15.047863006591797,9.5367431640625e-07,2.0000606060028074,60.00181818008423,1514,54,249.19354838709677,7725,66,0.11709761619567871,0.0006339550018310547,0.03827275921708529,0.06871005694071451,0.35129284858703613,0.004437685012817383,0.11391712450074262,0.2066373348236084,0.010861515998840332,8.940696716308594e-05,0.004500170304242983,0.003078460693359375,0.021723031997680664,0.00017881393432617188,0.008668419655256774,0.006949365139007568,545.6,66.0,191.3497990592099,162.92000000000002,5456,198,2094.8648070937656,1266.8,665.5,66.0,244.98096227054052,259.625,5324,198,2154.5330555598352,1610.75,10,2,2.498979383505129,4.428571428571429,vpn
93,192.168.1.78:64203<-->81.200.154.28:443,1.6871848106384277,9.5367431640625e-07,0.07638347148895264,2.291504144668579,1514,66,487.4193548387097,15110,66,0.07906373341878255,0.00160139799118042,0.02844023172802234,0.035285217743931396,0.24282073974609375,0.01281118392944336,0.1002073126365494,0.14240634441375732,0.003007054328918457,0.000716477632522583,0.0008678965224656334,0.0016055628657341003,0.01281118392944336,0.002194643020629883,0.0038422664557862638,0.006687939167022705,677.6363636363636,71.0,273.8811062774773,342.4715909090909,7454,222,3393.3432168732948,3631.75,707.6666666666666,66.0,276.7886223457444,423.07575757575756,7454,198,3253.52985232962,3686.0,12,3,3.832427429188973,7.75,vpn
94,192.168.1.78:63576<-->81.200.154.28:443,15.075073957443237,9.5367431640625e-07,2.000117301940918,60.00351905822754,1514,54,236.38709677419354,7328,66,0.08011937141418457,0.0008523464202880859,0.026673367881607325,0.047709019978841145,0.2403581142425537,0.0068187713623046875,0.0785270288318826,0.14397940635681153,0.04266810417175293,0.0008523464202880859,0.015432179691680011,0.01584951877593994,0.08533620834350586,0.002089262008666992,0.029923835221790485,0.032721853256225585,484.09090909090907,66.0,166.7476085545987,150.6181818181818,5325,198,2042.4716007817585,1240.6,577.0,62.0,199.9205842328398,201.6,5193,186,1958.8126403512922,1297.2,11,1,2.9692299558323607,4.428571428571429,vpn
95,192.168.1.78:60955<-->81.200.154.28:443,15.000314950942993,0.0,0.5718626976013184,17.15588092803955,1514,54,545.3548387096774,16906,66,0.14542588591575623,0.04269155589017001,0.037009614291858346,0.08706425062634729,1.1634070873260498,0.23501992225646973,0.3784349908740272,0.5283582210540771,0.001570582389831543,1.018387930733817e-05,0.00062997054633879,0.000503838062286377,0.003141164779663086,7.128715515136719e-05,0.0013808117588708754,0.0014722943305969238,1009.9,66.0,386.37475574240096,405.225,10099,198,4131.976365796397,4067.25,1487.1666666666667,66.0,548.528267951787,612.3229166666667,8923,198,3562.324969384461,3771.25,12,4,3.344772040064913,7.75,vpn
96,192.168.1.78:64505<-->81.200.154.28:443,0.14146089553833008,9.5367431640625e-07,0.019672703742980958,0.5901811122894287,1514,66,587.0645161290323,18199,66,0.10891769991980658,0.002472114562988281,0.04486091153314472,0.06357074401996754,1.9605185985565186,0.012360572814941406,0.8700830871109316,0.7369488080342611,0.005614468029567173,0.0011000973837716238,0.0021252985093383595,0.002608849888756162,0.07860255241394043,0.002223968505859375,0.034786264434448454,0.02950906753540039,873.8571428571429,71.0,332.4386939790397,511.70676691729324,11215,284,4465.923495388906,5872.0,748.0,241.0,236.96662329441156,576.0833333333334,11220,723,4285.468028374757,5952.333333333333,19,5,6.182412330330469,10.333333333333334,vpn
97,192.168.1.78:64486<-->81.200.154.28:443,0.1409471035003662,9.5367431640625e-07,0.022033500671386718,0.6610050201416016,1514,66,571.3548387096774,17712,66,0.08394289016723633,0.0012502272923787434,0.03380954445264148,0.0412915911939409,0.6189064979553223,0.007501363754272461,0.2512763424240165,0.29274551073710126,0.021683931350708008,0.0010575056076049805,0.008503960894606748,0.007167472983851578,0.08673572540283203,0.002115011215209961,0.03453212915642495,0.0369531512260437,661.1111111111111,71.0,273.53777360675423,457.66448801742916,10895,284,4335.254727874194,5709.666666666667,831.1428571428571,66.0,333.8054382492958,481.13988095238096,9437,264,3793.015851535556,4060.5,17,5,4.988876515698588,10.333333333333334,vpn
98,192.168.1.78:60463<-->81.200.154.28:443,15.08338713645935,9.5367431640625e-07,2.0025914033253986,60.07774209976196,1514,54,242.41935483870967,7515,66,0.07707929611206055,0.03236095110575358,0.015245724403165666,0.04755582279629178,0.486407995223999,0.07890200614929199,0.1408719825421953,0.19283990065256754,0.04145336151123047,0.0009319782257080078,0.01506285712987435,0.012256598472595215,0.08290672302246094,0.0018639564514160156,0.029442556112454252,0.025534868240356445,515.4545454545455,66.0,166.560476501525,143.0757575757576,5670,198,2031.3228585223858,1128.3333333333333,748.2857142857143,62.0,265.8139229473375,235.05714285714285,5238,186,1978.0641445615456,1303.8,11,3,2.6718699236468995,5.166666666666667,vpn
99,192.168.1.78:61655<-->81.200.154.28:443,1.8443970680236816,0.0,0.1151064952214559,3.4531948566436768,1514,66,497.96774193548384,15437,66,0.0766759713490804,3.4014383951822914e-05,0.03569215231357921,0.03600462940004137,0.2300279140472412,0.0002040863037109375,0.10564337990779102,0.1094931960105896,0.007623910903930664,3.4014383951822914e-05,0.003054969581675257,0.002369420395957099,0.015247821807861328,0.0002040863037109375,0.006002689029474568,0.00646895170211792,950.75,66.0,365.5411965545242,398.5913461538462,7606,198,3446.553459617303,3668.5,950.75,66.0,344.674675192057,474.1375,7606,198,3301.7195046672273,3728.75,13,1,4.069397989875161,6.2,vpn
100,192.168.1.78:62095<-->81.200.154.28:443,0.1438000202178955,9.5367431640625e-07,0.022006702423095704,0.6602010726928711,1514,66,511.64516129032256,15861,66,0.08190131187438965,0.0007591545581817627,0.03312657213075035,0.04144890393529619,0.5836074352264404,0.0060732364654541016,0.2369124071047375,0.2784615357716878,0.04686443010965983,0.0001357964106968471,0.01970510419100926,0.012802443688824062,0.1405932903289795,0.0009505748748779297,0.058912938813064544,0.03862947225570679,586.9333333333333,71.0,237.71337749443606,406.88686868686864,8804,284,3563.7719093991163,5092.666666666667,732.0,73.75,279.70612704370103,429.96527777777777,7320,295,3125.712478779838,3599.0,15,5,4.109609335312651,10.333333333333334,vpn
101,192.168.1.78:58683<-->81.200.154.28:443,0.14805006980895996,2.1457672119140625e-06,0.022653532028198243,0.6796059608459473,1514,66,498.1290322580645,15442,66,0.07857696215311687,0.025154931204659597,0.022907140888496574,0.056819978971329954,0.6672804355621338,0.23573088645935059,0.1822964770152289,0.41839345296223956,0.023370742797851562,0.000667572021484375,0.008687553220345168,0.008284238179524738,0.09348297119140625,0.00133514404296875,0.03565147270667085,0.03698863983154297,579.8666666666667,71.0,229.89024231107754,395.0464646464646,8698,284,3496.5870025879044,4953.0,766.7272727272727,66.0,316.0291250192336,376.9787878787879,8434,264,3215.768984240006,2831.2,15,5,4.109609335312651,10.333333333333334,vpn
102,192.168.1.78:64277<-->81.200.154.28:443,15.093345165252686,9.5367431640625e-07,0.5276488383611043,15.82946515083313,1514,66,435.80645161290323,13510,66,0.08328069580925836,0.0016197628445095485,0.03745722862691934,0.054525534311930336,0.7495262622833252,0.014577865600585938,0.3078364501478465,0.33337752024332684,0.03843832015991211,0.0005280971527099609,0.01679281260389239,0.013180627867027566,0.14130711555480957,0.0010561943054199219,0.05233645680906629,0.040175954500834145,566.0,71.0,220.00454540758926,380.0,6539,284,2764.8395975173676,4161.0,743.25,66.0,254.32111004375727,392.7583333333334,6341,198,2128.9298302720604,2216.6666666666665,13,1,4.621688003316537,6.2,vpn
103,192.168.1.78:64608<-->81.200.154.28:443,0.1393139362335205,9.5367431640625e-07,0.02024710178375244,0.6074130535125732,1514,66,489.48387096774195,15174,66,0.0946997120266869,0.024439096450805664,0.03030527228955164,0.06648498489743188,1.9886939525604248,0.07331728935241699,0.8661140767556325,0.767653226852417,0.024439096450805664,8.738040924072266e-05,0.009397481828790124,0.005682653850979275,0.07331728935241699,0.0005242824554443359,0.027986905409989184,0.01756901741027832,576.1818181818181,66.0,239.33220914889023,237.72727272727272,12676,198,5862.020357066893,4386.0,678.0,66.0,269.34615943057366,337.71999999999997,6376,198,2881.4314220539763,2719.4,22,4,8.259674462242577,10.333333333333334,vpn
104,192.168.1.78:64206<-->81.200.154.28:443,1.615717887878418,9.5367431640625e-07,0.10733163356781006,3.2199490070343018,1514,66,488.19354838709677,15134,66,0.07863497734069824,0.0006470680236816406,0.036227916917433274,0.03687022626399994,0.23590493202209473,0.004529476165771484,0.10668583527723291,0.11263126134872437,0.0010988116264343262,0.0005654096603393555,0.0002345819042859248,0.000770429770151774,0.00879049301147461,0.001130819320678711,0.003133647749464807,0.0048169294993082685,702.0909090909091,66.0,296.97020007301234,363.9227272727273,7723,198,3396.7902036334244,3592.75,754.25,241.0,230.63943955657612,565.780303030303,7723,723,2982.531400598417,4826.666666666667,11,1,3.762977544445356,6.2,vpn
105,192.168.1.78:61956<-->81.200.154.28:443,0.15122485160827637,1.9073486328125e-06,0.023218965530395506,0.6965689659118652,1514,66,517.7096774193549,16049,66,0.08397587140401204,0.0010816256205240886,0.037283168750477234,0.05359202126661936,1.2114970684051514,0.006489753723144531,0.5199418673936302,0.48997147878011066,0.03249677022298177,0.0009464025497436523,0.0119850341540763,0.008916161741529193,0.09749031066894531,0.0018928050994873047,0.03452546063013701,0.031111478805541992,658.3333333333334,71.0,254.3274094581128,424.62091503267976,9257,284,3703.419350936225,5155.333333333333,1131.1666666666667,66.0,431.64485680201045,469.44761904761907,6787,198,2900.1117633636118,2765.4,17,5,4.988876515698588,10.333333333333334,vpn
106,192.168.1.78:58538<-->81.200.154.28:443,0.1407148838043213,9.5367431640625e-07,0.018301733334859214,0.5490520000457764,1514,66,693.3225806451613,21493,66,0.07962449391682942,0.000938256581624349,0.03425995690455577,0.03186044924789005,0.24029755592346191,0.005629539489746094,0.11028943866306072,0.16160019238789877,0.01501859724521637,0.000938256581624349,0.006616832526810524,0.005661121673054165,0.24029755592346191,0.0020530223846435547,0.1114761196014978,0.08266003926595052,860.0588235294117,71.0,335.8704644592965,532.760348583878,14621,284,5892.696666213186,6970.0,860.0588235294117,241.0,286.99231523549395,646.6862745098039,14621,723,5736.863331899139,7072.333333333333,17,5,4.988876515698588,10.333333333333334,vpn
107,192.168.1.78:61686<-->81.200.154.28:443,0.2511909008026123,9.5367431640625e-07,0.04168703556060791,1.2506110668182373,1514,66,589.8064516129032,18284,66,0.07494409879048665,0.001340786616007487,0.028901406297142104,0.0507073312997818,0.6258823871612549,0.008044719696044922,0.22204441174123962,0.2786460518836975,0.0023494958877563477,0.00015997886657714844,0.0007669037176787507,0.0011671622594197591,0.008044719696044922,0.0007998943328857422,0.002672801383011083,0.003502941131591797,733.0,71.0,273.2152042378908,542.9040404040404,7576,284,2760.998494657322,4408.75,854.0,241.0,220.26128083876816,665.8285714285714,5978,723,1955.0479687209727,3259.2,11,1,3.4871191548325386,6.2,vpn
108,192.168.1.78:63436<-->81.200.154.28:443,0.14069581031799316,9.5367431640625e-07,0.0199386994043986,0.598160982131958,1514,66,527.0967741935484,16340,66,0.09894900094895136,0.010617574055989584,0.03804546558267487,0.06335797764006115,2.0779290199279785,0.03185272216796875,0.9191046322513357,0.7837679386138916,0.010617574055989584,2.384185791015625e-06,0.003861826814510204,0.003006267547607422,0.03185272216796875,4.76837158203125e-06,0.011555070967909978,0.012729454040527343,637.8181818181819,66.0,268.38692721465503,258.2727272727273,14032,198,6501.2345494272595,4838.0,746.4,66.0,302.37050662889123,365.4355555555556,7464,198,3230.1978639086487,2990.6,22,4,8.259674462242577,10.333333333333334,vpn
109,192.168.1.78:58317<-->81.200.154.28:443,15.087707996368408,1.9073486328125e-06,2.0000063021977743,60.00018906593323,1514,54,251.19354838709677,7787,66,0.08273998896280925,0.0011600653330485027,0.029576702700181045,0.03545536597569784,0.24821996688842773,0.006960391998291016,0.08772839612799893,0.10723614692687988,0.004161477088928223,0.0010981559753417969,0.0012655322180365215,0.00229106346766154,0.008322954177856445,0.0021963119506835938,0.002279345300639664,0.005742192268371582,573.2222222222222,66.0,218.92149362355985,194.05555555555554,5159,198,2136.051541395947,1459.75,718.1428571428571,62.0,268.42063585928344,270.7857142857143,5027,186,2030.5743645579691,1530.5,9,1,2.3147407395555177,3.4444444444444446,vpn
110,192.168.1.78:61230<-->81.200.154.28:443,0.12630414962768555,9.5367431640625e-07,0.02110733191172282,0.6332199573516846,1514,66,507.2903225806452,15726,66,0.11151647567749023,0.07846268018086751,0.013630746933373713,0.0936285068118383,1.2726891040802002,0.23538804054260254,0.43951997275624094,0.8372418085734049,0.03158469200134277,0.0008644262949625651,0.012795954353159271,0.009595864727383567,0.15792346000671387,0.0021080970764160156,0.06363980077948218,0.04984503984451294,660.9333333333333,71.0,244.040714780055,393.82626262626263,9914,284,3932.101247707417,5047.666666666667,854.4285714285714,76.33333333333333,327.22574192441954,478.1592261904762,5981,458,2683.4540591372156,3272.25,15,5,4.109609335312651,10.333333333333334,vpn
111,192.168.1.78:59526<-->81.200.154.28:443,0.14835715293884277,1.1920928955078125e-06,0.020782264073689778,0.6234679222106934,1514,66,566.0322580645161,17547,66,0.08017865816752116,0.0019923249880472818,0.03279379533057935,0.03576653665966458,0.25128626823425293,0.023907899856567383,0.10474530694671152,0.17191004753112793,0.0016179084777832031,0.00031151771545410154,0.0004663663707649067,0.0009047789233071463,0.006150960922241211,0.0016219615936279297,0.001640782171546814,0.0035309791564941406,686.6,71.0,268.6346341874631,445.89696969696973,10299,284,4120.738310330107,5654.666666666667,772.875,66.0,305.8908909157785,452.7008928571429,10233,198,4134.090551439337,4334.25,15,5,4.109609335312651,10.333333333333334,vpn
112,192.168.1.78:60451<-->81.200.154.28:443,0.1671609878540039,1.1920928955078125e-06,0.02386326789855957,0.7158980369567871,1514,66,496.64516129032256,15396,66,0.0806732972462972,0.0012702147165934246,0.033959242806935235,0.048127939303716026,0.9990448951721191,0.007621288299560547,0.4230773936792154,0.4162286917368571,0.032668749491373696,0.00019931793212890625,0.012526225529520887,0.007744161287943521,0.0980062484741211,0.0013952255249023438,0.03748946434709346,0.02323756217956543,659.7777777777778,71.0,249.25862946678257,412.0435729847495,8591,284,3464.300057571354,4937.666666666667,829.4285714285714,66.0,312.10819427021175,387.1457142857143,6883,198,2928.368050638444,2788.6,17,5,4.988876515698588,10.333333333333334,vpn
113,192.168.1.78:64816<-->81.200.154.28:443,0.13942813873291016,0.0,0.020122003555297852,0.6036601066589355,1514,66,555.516129032258,17221,66,0.10879300770006682,0.0289914608001709,0.0328257017657508,0.07173349703961646,2.0670671463012695,0.0869743824005127,0.9011371117750965,0.7954298655192057,0.0289914608001709,6.467955453055245e-05,0.012397970991275877,0.007521071604319981,0.0869743824005127,0.0004527568817138672,0.03706608000770711,0.022784173488616943,653.15,71.0,253.38957599361152,424.2166666666667,13063,284,5455.2408440569025,5546.0,755.625,241.0,197.92075858708583,558.43125,6886,723,2425.344034874228,4236.25,20,5,6.847546194724712,10.333333333333334,vpn
114,192.168.1.78:64774<-->81.200.154.28:443,15.143915891647339,1.9073486328125e-06,1.0243948300679524,30.731844902038574,1514,66,435.96774193548384,13515,66,0.08586491857256208,0.07247306750370906,0.005468186197149611,0.07924241344279569,0.9421498775482178,0.23816776275634766,0.2874453871894632,0.5937906901041666,0.036831061045328774,0.001037001609802246,0.01726623451727623,0.015265060606456937,0.11049318313598633,0.002074003219604492,0.04402047063161379,0.03953075408935547,642.4285714285714,71.0,236.909131330847,327.5238095238096,8994,284,3785.5896355639093,3720.6666666666665,748.5,148.0,247.15926363379543,486.52,5988,444,1990.157039029835,2582.4,14,2,4.48998886412873,6.2,vpn
115,192.168.1.78:63904<-->81.200.154.28:443,0.144395112991333,9.5367431640625e-07,0.01747283140818278,0.5241849422454834,1514,66,551.7741935483871,17105,66,0.07787728309631348,0.0005728999773661295,0.03244104088811701,0.03391347569648666,0.256192684173584,0.006874799728393555,0.11258930198850145,0.16556644439697266,0.0014165639877319336,0.0005728999773661295,0.00030177813233635655,0.0009964431325594585,0.008503198623657227,0.0018668174743652344,0.002752177452444515,0.005019485950469971,693.2142857142857,71.0,265.2911794527659,436.2103174603174,9705,284,3913.890164813293,5507.333333333333,703.8888888888889,66.0,279.4864515483924,426.0257936507936,9705,198,3967.4394371559097,4240.25,14,5,3.858612300930075,10.333333333333334,vpn
