,Flow,Description,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,max_feature_mean_func_interpacket_interval_per_0.2,min_feature_mean_func_interpacket_interval_per_0.2,std_feature_mean_func_interpacket_interval_per_0.2,mean_feature_mean_func_interpacket_interval_per_0.2,max_feature_sum_func_interpacket_interval_per_0.2,min_feature_sum_func_interpacket_interval_per_0.2,std_feature_sum_func_interpacket_interval_per_0.2,mean_feature_sum_func_interpacket_interval_per_0.2,max_feature_mean_func_interpacket_interval_per_0.05,min_feature_mean_func_interpacket_interval_per_0.05,std_feature_mean_func_interpacket_interval_per_0.05,mean_feature_mean_func_interpacket_interval_per_0.05,max_feature_sum_func_interpacket_interval_per_0.05,min_feature_sum_func_interpacket_interval_per_0.05,std_feature_sum_func_interpacket_interval_per_0.05,mean_feature_sum_func_interpacket_interval_per_0.05,max_feature_mean_func_packet_length_per_0.2,min_feature_mean_func_packet_length_per_0.2,std_feature_mean_func_packet_length_per_0.2,mean_feature_mean_func_packet_length_per_0.2,max_feature_sum_func_packet_length_per_0.2,min_feature_sum_func_packet_length_per_0.2,std_feature_sum_func_packet_length_per_0.2,mean_feature_sum_func_packet_length_per_0.2,max_feature_mean_func_packet_length_per_0.05,min_feature_mean_func_packet_length_per_0.05,std_feature_mean_func_packet_length_per_0.05,mean_feature_mean_func_packet_length_per_0.05,max_feature_sum_func_packet_length_per_0.05,min_feature_sum_func_packet_length_per_0.05,std_feature_sum_func_packet_length_per_0.05,mean_feature_sum_func_packet_length_per_0.05,max_feature_packet_number_per_0.2,min_feature_packet_number_per_0.2,std_feature_packet_number_per_0.2,mean_feature_packet_number_per_0.2,label
0,192.168.1.37:50433<-->64.233.162.94:443,All packet,6.651110887527466,0.0,0.263275721977497,7.634995937347412,1292,66,565.1,16953,1292,0.02957439422607422,0.01638765335083008,0.006120173013597166,0.020922525723775228,0.23527741432189941,0.08193826675415039,0.0707397986941259,0.13531295458475748,0.016805529594421387,0.016216516494750977,0.00024739640032636016,0.016469899813334146,0.23527741432189941,0.03243303298950195,0.08635167461865814,0.11654957135518391,695.8823529411765,105.33333333333333,243.06002300990653,422.4422657952069,11830.0,316.0,4783.212100670427,5447.0,735.25,287.3333333333333,184.09737025621462,496.23148148148147,11764.0,862.0,4561.338180841232,5607.0,17,4,5.354126134736337,10.0,normal
1,192.168.1.37:51976<-->64.233.161.95:443,All packet,4.67372989654541,2.5033950805664062e-05,0.17753575588094778,5.148536920547485,1292,63,219.1,6573,74,0.1324124038219452,0.019497652848561604,0.05081969738048024,0.06082749035623338,1.0592992305755615,0.09171724319458008,0.4265646469434476,0.46166276931762695,0.025941650072733562,0.0006794134775797526,0.010039253870066631,0.012261961897214254,0.15564990043640137,0.002038240432739258,0.07126343309580084,0.07692205905914307,146.69230769230768,69.75,35.88185290557488,95.95695970695971,1907.0,279.0,721.0235009269038,895.3333333333334,406.6666666666667,69.83333333333333,145.553056561192,154.5625,4880.0,213.0,1982.4172586768912,1448.75,16,1,5.678908345800274,7.5,normal
2,209.85.233.94:443<-->192.168.1.37:59525,All packet,0.02682805061340332,9.5367431640625e-07,0.0027314241115863505,0.07101702690124512,1292,64,252.44444444444446,6816,73,0.019245231852811927,0.019245231852811927,0.0,0.019245231852811927,0.32716894149780273,0.32716894149780273,0.0,0.32716894149780273,0.019245231852811927,0.019245231852811927,0.0,0.019245231852811927,0.32716894149780273,0.32716894149780273,0.0,0.32716894149780273,97.54545454545455,97.54545454545455,0.0,97.54545454545455,2146.0,2146.0,0.0,2146.0,98.95238095238095,98.95238095238095,0.0,98.95238095238095,2078.0,2078.0,0.0,2078.0,27,27,0.0,27.0,normal
3,192.168.1.37:55429<-->20.54.37.64:443,All packet,245.01570200920105,0.05098080635070801,110.97220316727956,3329.166095018387,223,54,76.35483870967742,2367,55,0.0838555097579956,0.083640456199646,0.00010752677917480469,0.0837479829788208,0.1677110195159912,0.167280912399292,0.00021505355834960938,0.1674959659576416,,,,,,,,,143.33333333333334,143.33333333333334,0.0,143.33333333333334,430.0,430.0,0.0,430.0,,,,,,,,,3,1,0.4422166387140533,2.066666666666667,normal
4,192.168.1.37:50060<-->173.194.221.95:443,All packet,7.996590852737427,0.0,0.291805859269767,8.462369918823242,1292,63,222.43333333333334,6673,74,0.13919739723205565,0.008520285288492838,0.053562398736244195,0.07047905127207436,1.1469504833221436,0.025560855865478516,0.4607185171642126,0.6228327751159668,0.021078824996948242,0.0004699230194091797,0.007975730358457705,0.013475418090820312,0.14973163604736328,0.001409769058227539,0.05704760462148425,0.06568241119384766,111.2,69.5,17.844949487802488,86.56666666666666,1668.0,278.0,629.4899169609911,780.3333333333334,406.5,70.0,141.31496017318904,162.85416666666669,4878.0,280.0,1985.831123232789,1438.5,19,1,6.87386354243376,7.5,normal
5,192.168.1.37:61355<-->37.9.117.105:443,All packet,14.9980628490448,0.0,0.5004104375839233,15.0123131275177,1464,54,318.0,9858,54,0.008866469065348307,7.933378219604492e-05,0.004393567641576131,0.004472901423772176,0.21279525756835938,0.0003173351287841797,0.1062389612197876,0.10655629634857178,0.008866469065348307,7.933378219604492e-05,0.004393567641576131,0.004472901423772176,0.21279525756835938,0.0003173351287841797,0.1062389612197876,0.10655629634857178,236.6818181818182,65.5,85.5909090909091,151.0909090909091,5207.0,393.0,2407.0,2800.0,236.6818181818182,65.5,85.5909090909091,151.0909090909091,5207.0,393.0,2407.0,2800.0,25,6,9.5,15.5,normal
6,209.85.233.94:443<-->192.168.1.37:54279,All packet,24.959672212600708,7.152557373046875e-06,0.8341439326604208,25.024317979812622,1292,64,235.29032258064515,7294,64,0.016906261444091797,0.016888141632080078,9.059906005859375e-06,0.016897201538085938,0.18576955795288086,0.15215635299682617,0.016806602478027344,0.16896295547485352,0.016906261444091797,0.016888141632080078,9.059906005859375e-06,0.016897201538085938,0.18576955795288086,0.15215635299682617,0.016806602478027344,0.16896295547485352,343.29411764705884,104.14285714285714,119.57563025210085,223.718487394958,5836.0,1458.0,2189.0,3647.0,343.29411764705884,104.14285714285714,119.57563025210085,223.718487394958,5836.0,1458.0,2189.0,3647.0,17,14,1.5,15.5,normal
7,192.168.1.37:53457<-->173.194.178.162:443,All packet,5.396191120147705,0.0,0.18117170333862304,5.435151100158691,1292,64,506.64516129032256,15706,1292,0.00722838484722635,0.0011296868324279785,0.0030493490073991857,0.004179035839827164,0.16625285148620605,0.004518747329711914,0.08086705207824707,0.08538579940795898,0.00722838484722635,0.0011296868324279785,0.0030493490073991857,0.004179035839827164,0.16625285148620605,0.004518747329711914,0.08086705207824707,0.08538579940795898,561.4,496.11538461538464,32.64230769230767,528.7576923076923,12899.0,2807.0,5046.0,7853.0,561.4,496.11538461538464,32.64230769230767,528.7576923076923,12899.0,2807.0,5046.0,7853.0,26,5,10.5,15.5,normal
8,192.168.1.37:61085<-->149.154.167.51:443,All packet,21.78124189376831,0.0,1.6602206309636434,49.8066189289093,1294,54,518.0645161290323,16060,1294,0.0913425087928772,0.0010687510172526042,0.03685479810486323,0.04604606874405392,0.7307400703430176,0.006412506103515625,0.29658758074214003,0.35241373380025226,0.04698499043782552,0.0010687510172526042,0.019439626852141345,0.034718516327085946,0.32008862495422363,0.006412506103515625,0.11162898822269138,0.15068405866622925,858.125,138.42857142857142,294.9982137214726,516.9420995670995,6865.0,969.0,2617.2297483323005,4643.666666666667,858.125,62.0,289.27421159202476,489.55625,6865.0,186.0,2743.5776825160247,3815.0,11,1,3.9698866482558417,6.2,normal
9,192.168.1.37:61392<-->87.250.250.119:443,All packet,0.008475065231323242,0.0,0.0009626626968383789,0.028879880905151367,1274,54,509.93548387096774,15808,1274,0.021916278203328452,0.021916278203328452,0.0,0.021916278203328452,0.6574883460998535,0.6574883460998535,0.0,0.6574883460998535,0.021916278203328452,0.021916278203328452,0.0,0.021916278203328452,0.6574883460998535,0.6574883460998535,0.0,0.6574883460998535,509.93548387096774,509.93548387096774,0.0,509.93548387096774,15808.0,15808.0,0.0,15808.0,509.93548387096774,509.93548387096774,0.0,509.93548387096774,15808.0,15808.0,0.0,15808.0,31,31,0.0,31.0,normal
10,192.168.1.37:62787<-->74.125.131.119:443,All packet,0.01548314094543457,0.0,0.0006335020065307617,0.01900506019592285,1292,65,624.0322580645161,19345,1292,0.017901130344556725,0.017901130344556725,0.0,0.017901130344556725,0.4117259979248047,0.4117259979248047,0.0,0.4117259979248047,0.017901130344556725,0.017901130344556725,0.0,0.017901130344556725,0.4117259979248047,0.4117259979248047,0.0,0.4117259979248047,624.0322580645161,624.0322580645161,0.0,624.0322580645161,19345.0,19345.0,0.0,19345.0,624.0322580645161,624.0322580645161,0.0,624.0322580645161,19345.0,19345.0,0.0,19345.0,31,31,0.0,31.0,normal
