,Flow,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,max_feature_mean_func_interpacket_interval_per_0.2,min_feature_mean_func_interpacket_interval_per_0.2,std_feature_mean_func_interpacket_interval_per_0.2,mean_feature_mean_func_interpacket_interval_per_0.2,max_feature_sum_func_interpacket_interval_per_0.2,min_feature_sum_func_interpacket_interval_per_0.2,std_feature_sum_func_interpacket_interval_per_0.2,mean_feature_sum_func_interpacket_interval_per_0.2,max_feature_mean_func_interpacket_interval_per_0.05,min_feature_mean_func_interpacket_interval_per_0.05,std_feature_mean_func_interpacket_interval_per_0.05,mean_feature_mean_func_interpacket_interval_per_0.05,max_feature_sum_func_interpacket_interval_per_0.05,min_feature_sum_func_interpacket_interval_per_0.05,std_feature_sum_func_interpacket_interval_per_0.05,mean_feature_sum_func_interpacket_interval_per_0.05,max_feature_mean_func_packet_length_per_0.2,min_feature_mean_func_packet_length_per_0.2,std_feature_mean_func_packet_length_per_0.2,mean_feature_mean_func_packet_length_per_0.2,max_feature_sum_func_packet_length_per_0.2,min_feature_sum_func_packet_length_per_0.2,std_feature_sum_func_packet_length_per_0.2,mean_feature_sum_func_packet_length_per_0.2,max_feature_mean_func_packet_length_per_0.05,min_feature_mean_func_packet_length_per_0.05,std_feature_mean_func_packet_length_per_0.05,mean_feature_mean_func_packet_length_per_0.05,max_feature_sum_func_packet_length_per_0.05,min_feature_sum_func_packet_length_per_0.05,std_feature_sum_func_packet_length_per_0.05,mean_feature_sum_func_packet_length_per_0.05,max_feature_packet_number_per_0.2,min_feature_packet_number_per_0.2,std_feature_packet_number_per_0.2,mean_feature_packet_number_per_0.2,label
74,192.168.1.78:52672<-->142.250.180.106:443,0.07396984100341797,9.5367431640625e-07,0.009698994954427083,0.2909698486328125,1466,66,531.4193548387096,16474,66,0.09572347727688876,0.004065712292989095,0.045828882491949836,0.04989459478493893,2.1059165000915527,0.02439427375793457,1.040761113166809,1.0651553869247437,0.03741757074991862,0.0014085173606872559,0.014348330370853563,0.013067588210105896,0.11225271224975586,0.0056340694427490234,0.041984838021379665,0.05432736873626709,565.6086956521739,285.57142857142856,140.01863354037266,425.5900621118012,13009.0,1999.0,5505.0,7504.0,856.6153846153846,72.66666666666667,319.6254924252173,323.31336996336995,11136.0,218.0,4499.34519541455,3436.25,23,8,7.5,15.5,normal
75,192.168.1.78:60489<-->142.250.180.78:443,0.0531001091003418,9.5367431640625e-07,0.009074632326761882,0.27223896980285645,1294,64,517.8387096774194,16053,1242,0.09923649870831033,0.05182061195373535,0.023707943377287488,0.07552855533102285,2.2824394702911377,0.25910305976867676,1.0116682052612305,1.2707712650299072,0.04501609802246094,0.0008244514465332031,0.017171747124363614,0.01747268004850908,0.2250804901123047,0.0032978057861328125,0.10011361923233528,0.11493450403213501,599.9166666666666,72.0,263.9583333333333,335.9583333333333,14398.0,360.0,7019.0,7379.0,1242.0,72.75,452.82789460833425,500.5791666666667,6210.0,291.0,2686.3384466593184,3328.5,24,7,8.5,15.5,normal
76,192.168.1.78:52742<-->17.253.39.203:443,0.05228996276855469,9.5367431640625e-07,0.011575094858805339,0.34725284576416016,1510,66,416.48387096774195,12911,66,0.06893253326416016,0.0682942337459988,0.000319149759080678,0.06861338350507948,0.896122932434082,0.6146481037139893,0.1407374143600464,0.7553855180740356,0.031181176503499348,0.01398346640846946,0.006108182256463728,0.022023477698817396,0.15381813049316406,0.09354352951049805,0.022840916241509735,0.1155019998550415,501.94117647058823,312.7142857142857,94.61344537815125,407.327731092437,8533.0,4378.0,2077.5,6455.5,606.5,72.66666666666667,188.90108008043666,332.75,7278.0,218.0,2652.2145817222254,2851.75,17,14,1.5,15.5,normal
77,192.168.1.78:64292<-->142.250.180.78:443,0.3973870277404785,9.5367431640625e-07,0.022973503385271345,0.6432580947875977,1294,63,510.2068965517241,14796,1242,0.11136058807373046,0.11136058807373046,0.0,0.11136058807373046,2.7840147018432617,2.7840147018432617,0.0,2.7840147018432617,0.045161199569702146,0.017832136154174803,0.012531325379212683,0.027462160587310786,0.22580599784851074,0.15514516830444336,0.02941065462646367,0.18642417589823404,561.0,561.0,0.0,561.0,14586.0,14586.0,0.0,14586.0,1242.0,115.42857142857143,467.2825374940646,620.2943722943722,6210.0,808.0,2403.8415551409003,4185.333333333333,26,1,11.556623882239812,9.666666666666666,normal
78,192.168.1.78:58192<-->142.251.143.74:443,0.04047203063964844,9.5367431640625e-07,0.005243865648905436,0.15731596946716309,1294,63,621.258064516129,19259,1242,0.100240159034729,0.100240159034729,0.0,0.100240159034729,3.00720477104187,3.00720477104187,0.0,3.00720477104187,0.045557498931884766,0.008531900552602915,0.017029222638421947,0.021498893468807904,0.22778749465942383,0.10407280921936035,0.05677576107773423,0.14759167035420737,621.258064516129,621.258064516129,0.0,621.258064516129,19259.0,19259.0,0.0,19259.0,1242.0,175.88888888888889,436.7328933723806,683.4153439153439,8853.0,1583.0,3004.5794307282936,5548.666666666667,31,31,0.0,31.0,normal
79,192.168.1.78:63836<-->17.253.39.51:443,0.03676891326904297,0.0,0.0038283030192057294,0.11484909057617188,1392,74,610.7096774193549,18932,1242,0.05460638205210368,0.05460638205210368,0.0,0.05460638205210368,1.6381914615631104,1.6381914615631104,0.0,1.6381914615631104,0.038875277837117514,0.00243377685546875,0.018220750490824382,0.020654527346293132,0.5831291675567627,0.02190399169921875,0.280612587928772,0.3025165796279907,610.7096774193549,610.7096774193549,0.0,610.7096774193549,18932.0,18932.0,0.0,18932.0,685.5833333333334,563.421052631579,61.081140350877206,624.5021929824561,10705.0,8227.0,1239.0,9466.0,31,31,0.0,31.0,normal
80,192.168.1.78:52274<-->142.251.143.35:443,120.0769350528717,0.0,4.0102942943572994,120.308828830719,1466,66,287.16129032258067,8902,66,0.11439711848894756,0.04794949293136597,0.033223812778790794,0.08117330571015677,2.745530843734741,0.19179797172546387,1.2768664360046387,1.4686644077301025,0.04794949293136597,0.006972384452819824,0.01798157241354446,0.02653687071232569,0.19179797172546387,0.06972384452819824,0.049128203652874264,0.1144062876701355,176.0,116.66666666666667,29.666666666666664,146.33333333333334,3872.0,700.0,1586.0,2286.0,644.75,72.66666666666667,239.63566971631022,230.58901515151513,5158.0,218.0,1979.2850192683215,1761.75,25,6,9.5,15.5,normal
81,192.168.1.78:52688<-->87.250.247.183:443,45.00188088417053,9.5367431640625e-07,1.5022722641626993,45.06816792488098,1274,54,287.6774193548387,8918,66,0.04153621607813342,0.04153621607813342,0.0,0.04153621607813342,1.2045502662658691,1.2045502662658691,0.0,1.2045502662658691,0.03480543692906698,0.00034117698669433594,0.01723212997118632,0.017573306957880657,0.4176652431488037,0.004094123840332031,0.20678555965423584,0.21087968349456787,186.74074074074073,186.74074074074073,0.0,186.74074074074073,5042.0,5042.0,0.0,5042.0,423.5625,80.45454545454545,171.55397727272728,252.00852272727272,6777.0,885.0,2946.0,3831.0,30,1,14.5,15.5,normal
82,193.22.151.55:443<-->192.168.1.78:52551,0.008537054061889648,9.5367431640625e-07,0.0009280681610107422,0.027842044830322266,1464,66,501.51612903225805,15547,66,0.020844507217407226,0.020844507217407226,0.0,0.020844507217407226,0.6253352165222168,0.6253352165222168,0.0,0.6253352165222168,0.020844507217407226,0.020844507217407226,0.0,0.020844507217407226,0.6253352165222168,0.6253352165222168,0.0,0.6253352165222168,501.51612903225805,501.51612903225805,0.0,501.51612903225805,15547.0,15547.0,0.0,15547.0,501.51612903225805,501.51612903225805,0.0,501.51612903225805,15547.0,15547.0,0.0,15547.0,31,31,0.0,31.0,normal
83,192.168.1.78:63059<-->142.250.180.74:443,0.037626028060913086,0.0,0.004146965344746908,0.12440896034240723,1294,68,716.0645161290323,22198,1242,0.08228768800434313,0.08228768800434313,0.0,0.08228768800434313,1.5634660720825195,1.5634660720825195,0.0,1.5634660720825195,0.04219961166381836,0.005447414186265733,0.018376098738776315,0.023823512925042048,0.2109980583190918,0.0980534553527832,0.0564723014831543,0.1545257568359375,716.0645161290323,716.0645161290323,0.0,716.0645161290323,22198.0,22198.0,0.0,22198.0,1242.0,636.28,302.86,939.14,15907.0,6210.0,4848.5,11058.5,31,31,0.0,31.0,normal
84,193.22.149.128:443<-->192.168.1.78:52599,0.008111000061035156,0.0,0.000914764404296875,0.02744293212890625,1464,66,539.483870967742,16724,66,0.021429729461669923,0.021429729461669923,0.0,0.021429729461669923,0.6428918838500977,0.6428918838500977,0.0,0.6428918838500977,0.021429729461669923,0.021429729461669923,0.0,0.021429729461669923,0.6428918838500977,0.6428918838500977,0.0,0.6428918838500977,539.483870967742,539.483870967742,0.0,539.483870967742,16724.0,16724.0,0.0,16724.0,539.483870967742,539.483870967742,0.0,539.483870967742,16724.0,16724.0,0.0,16724.0,31,31,0.0,31.0,normal
85,192.168.1.78:52249<-->17.253.57.218:443,115.10329294204712,0.0,4.121192284992763,115.39338397979736,1514,54,323.41379310344826,9379,66,0.11833341121673584,0.01767277717590332,0.05033031702041626,0.06800309419631959,2.366668224334717,0.10603666305541992,1.1303157806396484,1.2363524436950684,0.011745214462280273,0.0003960132598876953,0.00467865550285885,0.003723901179101732,0.07047128677368164,0.0007920265197753906,0.028201860749791717,0.023230791091918945,305.2105263157895,69.42857142857143,117.89097744360903,187.31954887218046,5799.0,486.0,2656.5,3142.5,574.1,75.6,189.277745654369,262.3,5741.0,378.0,2199.2261565150593,1948.25,21,1,8.379870059984356,9.666666666666666,normal
86,192.168.1.78:52172<-->87.250.247.183:443,0.013677835464477539,9.5367431640625e-07,0.0016987005869547526,0.05096101760864258,1274,66,507.7096774193548,15739,66,0.03651119867960612,0.03651119867960612,0.0,0.03651119867960612,1.0953359603881836,1.0953359603881836,0.0,1.0953359603881836,0.03601292906136348,0.03601292906136348,0.0,0.03601292906136348,1.044374942779541,1.044374942779541,0.0,1.044374942779541,507.7096774193548,507.7096774193548,0.0,507.7096774193548,15739.0,15739.0,0.0,15739.0,482.1666666666667,482.1666666666667,0.0,482.1666666666667,14465.0,14465.0,0.0,14465.0,31,31,0.0,31.0,normal
87,192.168.1.78:49930<-->142.250.150.84:443,0.04190683364868164,9.5367431640625e-07,0.00445710023244222,0.1337130069732666,1294,68,636.9354838709677,19745,1242,0.07127093474070231,0.07127093474070231,0.0,0.07127093474070231,2.1381280422210693,2.1381280422210693,0.0,2.1381280422210693,0.026747512817382812,4.0531158447265625e-06,0.011103481872091023,0.014804979165395101,0.3532674312591553,1.2159347534179688e-05,0.14562704784892055,0.16233905156453451,636.9354838709677,636.9354838709677,0.0,636.9354838709677,19745.0,19745.0,0.0,19745.0,1242.0,496.0,340.4549207105535,761.3968253968254,11470.0,1984.0,3880.3045699475133,6554.666666666667,31,31,0.0,31.0,normal
88,192.168.1.78:52644<-->87.250.247.182:443,0.012714147567749023,0.0,0.0013727029164632162,0.041181087493896484,1274,66,546.6129032258065,16945,1274,0.029803371429443358,0.029803371429443358,0.0,0.029803371429443358,0.8941011428833008,0.8941011428833008,0.0,0.8941011428833008,0.029803371429443358,0.029803371429443358,0.0,0.029803371429443358,0.8941011428833008,0.8941011428833008,0.0,0.8941011428833008,546.6129032258065,546.6129032258065,0.0,546.6129032258065,16945.0,16945.0,0.0,16945.0,546.6129032258065,546.6129032258065,0.0,546.6129032258065,16945.0,16945.0,0.0,16945.0,31,31,0.0,31.0,normal
89,192.168.1.78:58988<-->142.251.143.67:443,212.90245914459229,9.5367431640625e-07,7.610719570091793,213.1001479625702,1294,68,501.86206896551727,14554,1242,0.10324722749215585,0.10324722749215585,0.0,0.10324722749215585,2.787675142288208,2.787675142288208,0.0,2.787675142288208,0.045632123947143555,0.00021831194559733072,0.01868136316249518,0.02130385902192858,0.22816061973571777,0.0013098716735839844,0.10434944486093596,0.14873472849527994,517.2142857142857,517.2142857142857,0.0,517.2142857142857,14482.0,14482.0,0.0,14482.0,1242.0,103.33333333333333,484.0621621075948,577.2136752136752,6210.0,620.0,2404.5569700512865,3950.6666666666665,28,1,13.5,14.5,normal
90,192.168.1.78:52652<-->3.233.158.24:443,19.337633848190308,3.910064697265625e-05,5.885572106749923,158.91044688224792,566,54,321.75,9009,566,0.133600652217865,0.133600652217865,0.0,0.133600652217865,0.53440260887146,0.53440260887146,0.0,0.53440260887146,0.0007688999176025391,0.0007688999176025391,0.0,0.0007688999176025391,0.002306699752807617,0.002306699752807617,0.0,0.002306699752807617,75.25,75.25,0.0,75.25,301.0,301.0,0.0,301.0,74.33333333333333,74.33333333333333,0.0,74.33333333333333,223.0,223.0,0.0,223.0,5,1,0.9682458365518543,1.75,normal
91,192.168.1.78:52288<-->172.64.148.171:443,120.06640410423279,9.5367431640625e-07,4.14907482574726,120.32316994667053,1474,66,314.1333333333333,9424,66,0.12192912328810919,0.018095095952351887,0.05191701366787865,0.07001210962023054,2.560511589050293,0.10857057571411133,1.2259705066680908,1.3345410823822021,0.027157306671142578,0.009445375866360135,0.006364211041228426,0.020473485522800018,0.10857057571411133,0.06551599502563477,0.014102258465584057,0.08361196517944336,233.05263157894737,70.0,81.52631578947368,151.5263157894737,4428.0,420.0,2004.0,2424.0,770.0,70.0,261.6715783922121,304.22777777777776,3080.0,218.0,1045.4831610313004,1442.6,22,1,8.831760866327848,10.0,normal
92,192.168.1.78:52333<-->142.250.180.110:443,0.040184974670410156,0.0,0.00886080265045166,0.2658240795135498,1466,66,368.1290322580645,11412,66,0.11380108765193395,0.11380108765193395,0.0,0.11380108765193395,3.1864304542541504,3.1864304542541504,0.0,3.1864304542541504,0.03796672821044922,0.0016852787562779018,0.014894271827385754,0.020932515462239582,0.3240375518798828,0.011796951293945312,0.12999016032264593,0.14991156260172525,213.72,213.72,0.0,213.72,5343.0,5343.0,0.0,5343.0,571.4666666666667,72.66666666666667,228.1367442774315,249.3361111111111,8572.0,218.0,3801.8733101810044,3207.0,29,2,13.5,15.5,normal
93,192.168.1.78:52618<-->142.251.143.69:443,0.13262104988098145,0.0,0.010150432586669922,0.30451297760009766,1466,66,444.80645161290323,13789,66,0.09648107445758322,0.00010097026824951172,0.048190052094666855,0.048291022362916367,2.219064712524414,0.0006058216094970703,1.1092294454574585,1.1098352670669556,0.03810421625773112,0.00010097026824951172,0.015550347320123704,0.012032498915990193,0.11431264877319336,0.0006058216094970703,0.05505045612817722,0.05560433864593506,477.0,183.16666666666666,146.91666666666666,330.0833333333333,11448.0,1099.0,5174.5,6273.5,685.7333333333333,66.0,254.764121160252,251.89166666666665,10286.0,218.0,4240.294646307023,2966.75,24,7,8.5,15.5,normal
94,192.168.1.78:52262<-->2.17.156.26:443,30.674813985824585,0.0,1.032779328028361,30.98337984085083,1514,54,463.35483870967744,14364,66,0.07093699411912398,0.027120431264241535,0.02190828142744122,0.049028712691682755,1.5606138706207275,0.08136129379272461,0.7396262884140015,0.8209875822067261,0.027120431264241535,5.1816304524739586e-05,0.010843371929417983,0.016729789120810374,0.19876718521118164,0.00015544891357421875,0.07098045488027005,0.0892329216003418,559.7391304347826,72.0,243.8695652173913,315.8695652173913,12874.0,432.0,6221.0,6653.0,746.8666666666667,72.0,277.53007882530096,277.2583333333333,11203.0,218.0,4637.606461042162,3180.75,23,2,9.104333522498441,10.333333333333334,normal
95,192.168.1.78:52292<-->17.248.236.65:443,0.05114912986755371,9.5367431640625e-07,0.005723635355631511,0.1717090606689453,1514,66,383.5806451612903,11891,66,0.1224225362141927,0.1224225362141927,0.0,0.1224225362141927,3.6726760864257812,3.6726760864257812,0.0,3.6726760864257812,0.04869763056437174,0.0051228046417236325,0.020219175740870354,0.02011484569973416,0.14609289169311523,0.05122804641723633,0.03873024215458695,0.09839415550231934,143.76,143.76,0.0,143.76,3594.0,3594.0,0.0,3594.0,603.9375,72.66666666666667,247.8914274812117,253.4236111111111,9663.0,218.0,4331.824737400574,3544.6666666666665,31,31,0.0,31.0,normal
96,192.168.1.78:52583<-->185.15.59.224:443,0.33449792861938477,9.5367431640625e-07,0.03551146984100342,1.0653440952301025,1514,66,620.1612903225806,19225,66,0.13733692467212677,9.792191641671317e-05,0.05955281935056345,0.08299060875461216,2.1973907947540283,0.0006854534149169922,0.9873026087272975,0.8070500691731771,0.004148562749226888,9.792191641671317e-05,0.001690551246584604,0.0012407778274445306,0.024891376495361328,0.00048232078552246094,0.010440864663801864,0.0068128108978271484,1514.0,160.85714285714286,628.0305806080515,626.1746031746032,10598.0,611.0,4372.753594704372,4487.0,1514.0,170.16666666666666,534.7473314001911,642.5059523809524,10598.0,723.0,3975.79507771716,4214.0,17,2,5.973901572674261,7.75,normal
97,192.168.1.78:52346<-->190.115.16.16:443,0.04494190216064453,0.0,0.004445870717366536,0.1333761215209961,1454,66,537.0645161290323,16649,66,0.06897308031717936,0.06897308031717936,0.0,0.06897308031717936,2.069192409515381,2.069192409515381,0.0,2.069192409515381,0.028237024943033855,0.0005342364311218262,0.012915109889791996,0.00997583203845554,0.2541332244873047,0.004273891448974609,0.1174311615531103,0.08806276321411133,537.0645161290323,537.0645161290323,0.0,537.0645161290323,16649.0,16649.0,0.0,16649.0,768.3636363636364,165.28571428571428,248.71196411546143,491.7292707292707,8452.0,1157.0,3159.1218540741493,5549.666666666667,31,31,0.0,31.0,normal
98,192.168.1.78:52126<-->149.154.165.96:443,893.4548678398132,9.5367431640625e-07,53.407908228727486,1388.6056139469147,1294,54,523.4814814814815,14134,66,0.1362617015838623,0.0044002532958984375,0.06593072414398193,0.07033097743988037,1.2263553142547607,0.013200759887695312,0.6065772771835327,0.619778037071228,0.0044002532958984375,5.125999450683594e-05,0.0020016584705541537,0.0015721718470255535,0.013200759887695312,0.0001537799835205078,0.00606367390988274,0.004628181457519531,302.5,106.22222222222223,98.13888888888889,204.36111111111111,1210.0,956.0,127.0,1083.0,302.5,67.33333333333333,100.07500273714464,164.94444444444443,1210.0,202.0,440.1032707091472,595.6666666666666,10,1,2.3151673805580453,1.8,normal
99,193.22.151.4:443<-->192.168.1.78:52454,0.007807016372680664,0.0,0.0008569717407226563,0.025709152221679688,1464,66,591.7741935483871,18345,66,0.019332377115885417,0.019332377115885417,0.0,0.019332377115885417,0.5799713134765625,0.5799713134765625,0.0,0.5799713134765625,0.019332377115885417,0.019332377115885417,0.0,0.019332377115885417,0.5799713134765625,0.5799713134765625,0.0,0.5799713134765625,591.7741935483871,591.7741935483871,0.0,591.7741935483871,18345.0,18345.0,0.0,18345.0,591.7741935483871,591.7741935483871,0.0,591.7741935483871,18345.0,18345.0,0.0,18345.0,31,31,0.0,31.0,normal
100,192.168.1.78:52427<-->176.58.48.48:443,57.26921200752258,0.0,2.0462068637212116,61.38620591163635,1514,66,368.48387096774195,11423,66,0.015682127740648057,0.007771094640096028,0.003955516550276015,0.011726611190372042,0.28227829933166504,0.023313283920288086,0.12948250770568848,0.15279579162597656,0.015346487363179525,0.007771094640096028,0.0037876963615417485,0.011558791001637777,0.1841578483581543,0.023313283920288086,0.0804222822189331,0.10373556613922119,282.77777777777777,66.0,108.38888888888889,174.38888888888889,5090.0,330.0,2380.0,2710.0,474.0,66.0,204.0,270.0,9006.0,330.0,4338.0,4668.0,21,2,7.8222439235810075,7.75,normal
101,192.168.1.78:52256<-->17.248.214.68:443,0.10805606842041016,9.5367431640625e-07,0.01307363510131836,0.3922090530395508,1514,66,370.7096774193548,11492,66,0.1369238793849945,0.11194445689519246,0.012489711244901024,0.12443416814009348,1.3433334827423096,1.095391035079956,0.12397122383117676,1.2193622589111328,0.0017623106638590496,6.262461344401042e-05,0.0007241582526200601,0.0008275047938028973,0.006545066833496094,0.00018787384033203125,0.0024794234030924944,0.003019237518310547,472.3333333333333,66.0,203.16666666666666,269.16666666666663,9919.0,528.0,4695.5,5223.5,602.8333333333334,66.0,197.8338360004847,227.63333333333335,7234.0,229.0,2717.9335238375493,1811.6,21,10,5.5,15.5,normal
102,192.168.1.78:52446<-->176.58.41.219:443,0.013731002807617188,0.0,0.0015616655349731446,0.046849966049194336,1514,66,788.3870967741935,24440,1514,0.03170058727264404,0.03170058727264404,0.0,0.03170058727264404,0.9510176181793213,0.9510176181793213,0.0,0.9510176181793213,0.03170058727264404,0.03170058727264404,0.0,0.03170058727264404,0.9510176181793213,0.9510176181793213,0.0,0.9510176181793213,788.3870967741935,788.3870967741935,0.0,788.3870967741935,24440.0,24440.0,0.0,24440.0,788.3870967741935,788.3870967741935,0.0,788.3870967741935,24440.0,24440.0,0.0,24440.0,31,31,0.0,31.0,normal
103,192.168.1.78:52255<-->17.248.214.68:443,0.24530911445617676,9.5367431640625e-07,0.022086970011393228,0.6626091003417969,1514,66,417.5806451612903,12945,66,0.12160161825326773,0.020278771718343098,0.04171921037760764,0.06710357475824166,1.5808210372924805,0.1216726303100586,0.6140806954556777,0.7457888921101888,0.0017796754837036133,5.992253621419271e-05,0.000693803235782605,0.0006877316368950739,0.007118701934814453,0.00017976760864257812,0.0026129015722247107,0.002297004063924154,563.7142857142857,71.375,207.33019126246836,281.5853174603174,7892.0,571.0,3301.1608395970175,3240.3333333333335,790.0,66.0,243.1186515721983,459.2861111111111,3931.0,264.0,1280.1354963006413,2095.3333333333335,14,7,2.8674417556808756,10.333333333333334,normal
104,192.168.1.78:52588<-->104.18.39.85:443,120.41308283805847,9.5367431640625e-07,4.160594964849538,120.6572539806366,1474,66,313.46666666666664,9404,66,0.11166560082208543,0.018853425979614258,0.04640608742123559,0.06525951340084984,2.344977617263794,0.11312055587768555,1.1159285306930542,1.2290490865707397,0.03463611602783203,0.018853425979614258,0.0063742229221232195,0.02770283619562785,0.3463611602783203,0.07355809211730957,0.1044063369081446,0.17426300048828125,232.0,70.0,81.0,151.0,4408.0,420.0,1994.0,2414.0,583.5,70.0,209.66014997268854,250.95075757575756,3501.0,218.0,1489.3814781646777,1798.25,22,1,8.831760866327848,10.0,normal
105,192.168.1.78:52439<-->87.250.247.181:443,0.015092849731445312,0.0,0.0017251332600911459,0.051753997802734375,1274,66,481.7741935483871,14935,66,0.04002838929494222,0.04002838929494222,0.0,0.04002838929494222,1.2008516788482666,1.2008516788482666,0.0,1.2008516788482666,0.036115537990223275,0.0003916536058698382,0.017861942192176718,0.018253595798046557,0.7945418357849121,0.002741575241088867,0.3959001302719116,0.3986417055130005,481.7741935483871,481.7741935483871,0.0,481.7741935483871,14935.0,14935.0,0.0,14935.0,867.25,208.75,329.25,538.0,6938.0,4175.0,1381.5,5556.5,31,31,0.0,31.0,normal
106,192.168.1.78:52394<-->104.73.92.30:443,0.034422874450683594,9.5367431640625e-07,0.006832702954610189,0.20498108863830566,1514,66,546.741935483871,16949,66,0.1302491701566256,0.003163417180379232,0.06354287648812318,0.06670629366850242,3.3864784240722656,0.009490251541137695,1.688494086265564,1.6979843378067017,0.032366037368774414,0.013183030215176668,0.007727944945131565,0.02167732762051867,0.17908716201782227,0.09345817565917969,0.03551637397947692,0.12866419553756714,790.0,510.7037037037037,139.64814814814815,650.3518518518518,13789.0,3160.0,5314.5,8474.5,893.4285714285714,72.66666666666667,348.6371102098668,412.2078373015873,6254.0,218.0,2566.798139219366,3005.25,27,4,11.5,15.5,normal
107,192.168.1.78:55352<-->172.224.40.137:443,20.00577187538147,0.0,2.3164238012754,60.2270188331604,1392,73,356.44444444444446,9624,73,0.1301630973815918,0.1301630973815918,0.0,0.1301630973815918,2.603261947631836,2.603261947631836,0.0,2.603261947631836,0.0068409009413285685,0.004044089998517718,0.0013984054714054252,0.005442495469923143,0.07524991035461426,0.028308629989624023,0.023470640182495117,0.05177927017211914,435.3809523809524,435.3809523809524,0.0,435.3809523809524,9143.0,9143.0,0.0,9143.0,657.875,142.66666666666666,257.60416666666663,400.2708333333333,5263.0,1712.0,1775.5,3487.5,21,1,7.812809993849844,5.4,normal
108,192.168.1.78:50433<-->142.251.143.74:443,0.051156044006347656,9.5367431640625e-07,0.00832223097483317,0.24966692924499512,1294,63,583.8064516129032,18098,1242,0.09088035583496094,0.0004954338073730469,0.04519246101379395,0.045687894821166995,2.2720088958740234,0.0014863014221191406,1.1352612972259521,1.1367475986480713,0.04505090713500977,0.0004954338073730469,0.018404358879269878,0.013675287442329603,0.22525453567504883,0.0014863014221191406,0.09249675385581138,0.0848691463470459,650.1851851851852,69.66666666666667,290.2592592592593,359.9259259259259,17555.0,209.0,8673.0,8882.0,1242.0,69.66666666666667,456.7867526748315,537.7630952380952,8873.0,209.0,3598.9267150082396,4080.0,27,4,11.5,15.5,normal
109,192.168.1.78:52154<-->87.250.247.183:443,45.00267696380615,0.0,2.071240622421791,60.065978050231934,685,54,137.73333333333332,4132,66,0.04397516250610352,0.0003798961639404297,0.021797633171081545,0.022177529335021973,0.8795032501220703,0.0018994808197021484,0.4388018846511841,0.44070136547088623,0.03275704383850098,0.00023404757181803385,0.015297226507932004,0.011123662524753145,0.2948133945465088,0.0018994808197021484,0.1380321910365387,0.09960643450419109,86.6470588235294,70.0,8.323529411764703,78.3235294117647,1473.0,420.0,526.5,946.5,165.22222222222223,70.0,42.36281692578431,105.70740740740742,1487.0,420.0,440.1911201083255,908.6666666666666,21,2,8.04155872120988,10.0,normal
110,192.168.1.78:52072<-->91.105.192.100:443,0.029015064239501953,9.5367431640625e-07,0.002902364730834961,0.08707094192504883,1294,66,780.0967741935484,24183,1294,0.06606048742930094,0.06606048742930094,0.0,0.06606048742930094,1.9818146228790283,1.9818146228790283,0.0,1.9818146228790283,0.029268344243367512,0.014486936422494741,0.007390703910436385,0.021877640332931127,0.3766603469848633,0.08780503273010254,0.14442765712738037,0.2322326898574829,780.0967741935484,780.0967741935484,0.0,780.0967741935484,24183.0,24183.0,0.0,24183.0,845.5925925925926,72.66666666666667,386.46296296296293,459.1296296296296,22831.0,218.0,11306.5,11524.5,31,31,0.0,31.0,normal
111,192.168.1.78:52486<-->142.251.143.33:443,0.04277491569519043,0.0,0.006948630015055339,0.20845890045166016,1466,66,498.8709677419355,15465,66,0.10709691869801488,0.10709691869801488,0.0,0.10709691869801488,3.1058106422424316,3.1058106422424316,0.0,3.1058106422424316,0.03709570566813151,0.011216481526692709,0.010764920245778683,0.025615739822387695,0.14267516136169434,0.11128711700439453,0.013307643486017338,0.12952001889546713,513.3,513.3,0.0,513.3,15399.0,15399.0,0.0,15399.0,783.1875,72.66666666666667,332.4187141021689,313.11805555555554,12531.0,218.0,5701.298468087969,4472.333333333333,30,1,14.5,15.5,normal
112,192.168.1.78:52488<-->185.199.108.153:443,0.055867910385131836,9.5367431640625e-07,0.00787973403930664,0.23639202117919922,1502,66,735.8709677419355,22812,1502,0.10058915615081787,0.0017980469597710504,0.04939555459552341,0.05119360155529446,1.609426498413086,0.016182422637939453,0.7966220378875732,0.8128044605255127,0.044298648834228516,0.0017980469597710504,0.01735091145280429,0.023092704188542732,0.25499558448791504,0.016182422637939453,0.09750333015499943,0.13469131787618002,1502.0,205.86666666666667,648.0666666666667,853.9333333333334,16522.0,3088.0,6717.0,9805.0,1502.0,72.66666666666667,641.4798956656474,598.9222222222222,16522.0,218.0,7259.867048063315,6320.333333333333,17,14,1.5,15.5,normal
113,192.168.1.78:60357<-->142.251.143.74:443,0.04044389724731445,9.5367431640625e-07,0.005702702204386393,0.1710810661315918,1294,68,665.0322580645161,20616,1242,0.09504128297170003,0.09504128297170003,0.0,0.09504128297170003,2.851238489151001,2.851238489151001,0.0,2.851238489151001,0.045103931427001955,0.011325883865356445,0.015106589883811361,0.02385316248293276,0.27233409881591797,0.05662941932678223,0.09264269062150414,0.18482772509256998,665.0322580645161,665.0322580645161,0.0,665.0322580645161,20616.0,20616.0,0.0,20616.0,1242.0,534.3333333333334,322.27541924041503,787.1812865497077,11119.0,3206.0,3261.524285769871,6845.0,31,31,0.0,31.0,normal
