,Flow,Description,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,max_feature_mean_func_interpacket_interval_per_0.2,min_feature_mean_func_interpacket_interval_per_0.2,std_feature_mean_func_interpacket_interval_per_0.2,mean_feature_mean_func_interpacket_interval_per_0.2,max_feature_sum_func_interpacket_interval_per_0.2,min_feature_sum_func_interpacket_interval_per_0.2,std_feature_sum_func_interpacket_interval_per_0.2,mean_feature_sum_func_interpacket_interval_per_0.2,max_feature_mean_func_interpacket_interval_per_0.05,min_feature_mean_func_interpacket_interval_per_0.05,std_feature_mean_func_interpacket_interval_per_0.05,mean_feature_mean_func_interpacket_interval_per_0.05,max_feature_sum_func_interpacket_interval_per_0.05,min_feature_sum_func_interpacket_interval_per_0.05,std_feature_sum_func_interpacket_interval_per_0.05,mean_feature_sum_func_interpacket_interval_per_0.05,max_feature_mean_func_packet_length_per_0.2,min_feature_mean_func_packet_length_per_0.2,std_feature_mean_func_packet_length_per_0.2,mean_feature_mean_func_packet_length_per_0.2,max_feature_sum_func_packet_length_per_0.2,min_feature_sum_func_packet_length_per_0.2,std_feature_sum_func_packet_length_per_0.2,mean_feature_sum_func_packet_length_per_0.2,max_feature_mean_func_packet_length_per_0.05,min_feature_mean_func_packet_length_per_0.05,std_feature_mean_func_packet_length_per_0.05,mean_feature_mean_func_packet_length_per_0.05,max_feature_sum_func_packet_length_per_0.05,min_feature_sum_func_packet_length_per_0.05,std_feature_sum_func_packet_length_per_0.05,mean_feature_sum_func_packet_length_per_0.05,max_feature_packet_number_per_0.2,min_feature_packet_number_per_0.2,std_feature_packet_number_per_0.2,mean_feature_packet_number_per_0.2,label
10,192.168.1.80:51626<-->81.200.154.28:443,All packet,0.14072704315185547,2.86102294921875e-06,0.022822761535644533,0.6846828460693359,1514,66,447.2258064516129,13864,66,0.0993498961130778,0.04850888252258301,0.02296193291017861,0.06698500600635497,0.6902511119842529,0.2980496883392334,0.16119178198498169,0.5072995026906332,0.03363156318664551,0.010097197123936244,0.009888179846397543,0.02119296300978888,0.1933584213256836,0.024965286254882812,0.05621538388855306,0.08878045082092285,541.5833333333334,70.0,205.94529447697602,357.50396825396825,6499,280,2920.882781321808,4410.666666666667,700.1111111111111,66.0,266.0311818004112,340.25388888888887,6301,198,2561.524124422802,2495.4,14,5,3.858612300930075,10.333333333333334,vpn
11,192.168.1.80:51542<-->81.200.154.28:443,All packet,9.99570107460022,2.47955322265625e-05,0.389145565032959,11.67436695098877,1514,66,418.4516129032258,12972,66,0.07926336924235027,0.06560862064361572,0.005527939006213357,0.07422791918118796,0.9185206890106201,0.2365877628326416,0.287905654548083,0.4214017391204834,0.04022037982940674,0.009616851806640625,0.011695185627236388,0.019617969791094463,0.1105649471282959,0.01923370361328125,0.03437535462303861,0.053056557973225914,592.2,70.0,248.60331856192107,322.1,8883,280,3510.300913027258,3054.0,748.0,66.0,276.2578416293887,384.5555555555555,6441,198,2160.914286952529,1869.3333333333333,15,2,4.534313619501853,6.2,vpn
12,192.168.1.80:48424<-->81.200.154.28:443,All packet,1.7311360836029053,1.9073486328125e-06,0.13135437781994158,3.4152138233184814,1514,54,340.2962962962963,9188,66,0.10884894265068902,0.04646801948547363,0.02713853126960739,0.08200014962090386,0.9796404838562012,0.1394040584564209,0.3360138191266313,0.4092738628387451,0.04692554473876953,0.0034258365631103516,0.019818905272110977,0.018954025374518502,0.09385108947753906,0.006851673126220703,0.03591370829959946,0.04658897717793783,504.0769230769231,66.0,188.93561807169692,176.85256410256412,6553,198,2740.06819030111,1807.25,698.7777777777778,66.0,266.1354327914749,337.14814814814815,6289,198,2752.4826369419056,2409.0,13,2,3.8781438859330635,5.4,vpn
13,192.168.1.80:51656<-->81.200.154.28:443,All packet,0.12843012809753418,1.9073486328125e-06,0.020094831784566242,0.6028449535369873,1514,66,533.6451612903226,16543,66,0.08576488494873047,0.03537123019878681,0.021345932322485602,0.05654341968900952,0.533435583114624,0.2572946548461914,0.11675764397958086,0.41685207684834796,0.024142444133758545,0.0016798973083496094,0.007595088256356901,0.01059896813498603,0.19313955307006836,0.0033597946166992188,0.07154353966455693,0.06664786338806153,661.2857142857143,70.0,254.46143168052006,422.5674603174603,9258,280,3748.64677806094,5325.0,899.4,66.0,342.07528695548734,392.12444444444446,8994,198,3650.086004466196,3280.6,14,5,3.858612300930075,10.333333333333334,vpn
14,192.168.1.80:50878<-->81.200.154.28:443,All packet,9.9410400390625,6.079673767089844e-05,0.6514375686645508,19.543127059936523,2962,66,479.4516129032258,14863,66,0.14950590663486057,0.04038238525390625,0.038229174048871176,0.10568203793631659,1.3455531597137451,0.12114715576171875,0.4394133829635454,0.4920828819274902,0.03743821382522583,0.0025926828384399414,0.011492469152878755,0.016893049081166584,0.14975285530090332,0.010370731353759766,0.04968359203263301,0.052150726318359375,680.2727272727273,70.0,226.59294296119714,431.9545454545454,7483,280,2540.866340443747,2827.8,804.0,70.0,277.0759643130382,262.15,2412,210,809.2064260743362,826.6,11,2,2.91070819942883,5.166666666666667,vpn
15,192.168.1.80:47540<-->81.200.154.28:443,All packet,0.11993193626403809,2.5033950805664062e-05,0.019645897547403972,0.5893769264221191,1514,66,531.0322580645161,16462,66,0.07798631985982259,0.04889178276062012,0.012893067110065128,0.05989298555586073,0.6336102485656738,0.23395895957946777,0.17837190172726433,0.484756867090861,0.01824955145517985,0.003637075424194336,0.005267151636568175,0.009799877802530926,0.1094973087310791,0.007274150848388672,0.0396247636274637,0.04800691604614258,614.0769230769231,70.0,249.80927109770013,422.8717948717949,7983,280,3544.1881377200557,5287.333333333333,877.2857142857143,66.0,312.0306970770141,424.65714285714284,6387,198,2721.6923117795664,2961.6,13,5,3.7712361663282534,10.333333333333334,vpn
16,192.168.1.80:48468<-->81.200.154.28:443,All packet,0.14088702201843262,1.9073486328125e-06,0.027773364384969076,0.8332009315490723,2962,66,567.483870967742,17592,66,0.0814966360727946,0.033816981315612796,0.019524834590038433,0.056578016281127935,0.6530451774597168,0.2444899082183838,0.17475056116880827,0.41190163294474286,0.013542413711547852,0.0038653441837855746,0.0036332272472800633,0.00762971696399507,0.027084827423095703,0.013004779815673828,0.005541411054413167,0.022623491287231446,685.9230769230769,70.0,252.00148408608837,366.174358974359,8917,280,3569.0983299551845,4207.666666666667,773.75,66.0,298.71872458845473,515.0388888888889,6577,198,2693.147630561682,3195.8,13,2,4.437059837324712,7.75,vpn
17,192.168.1.80:51252<-->81.200.154.28:443,All packet,0.11908102035522461,1.9073486328125e-06,0.02035050392150879,0.6105151176452637,1514,66,528.3225806451613,16378,66,0.12021559476852417,0.008328437805175781,0.04631743305311765,0.05884759823481242,0.7199814319610596,0.05829906463623047,0.2735692541591745,0.4197142918904622,0.029104948043823242,0.003309011459350586,0.009736603583696232,0.014233337508307563,0.14571857452392578,0.01654505729675293,0.04708045038476298,0.06969314813613892,618.3,70.0,250.8176269307376,424.16249999999997,9347,280,3757.4635948557993,5270.0,895.1,66.0,346.1730083060889,488.36875,8951,396,3624.3024501274726,4026.5,16,5,4.4969125210773475,10.333333333333334,vpn
18,192.168.1.80:47856<-->81.200.154.28:443,All packet,15.075171947479248,2.1457672119140625e-06,1.03072079817454,30.921623945236206,1514,66,419.5806451612903,13007,66,0.08363199234008789,0.04617469960992986,0.014755170566644698,0.07124537874609876,0.5287232398986816,0.23892879486083984,0.1369680909092554,0.3816174268722534,0.030243396759033203,0.0034140348434448242,0.008601707816536802,0.015293154451582169,0.18146038055419922,0.0068280696868896484,0.058872558979208386,0.05333971977233887,667.875,66.0,270.33711171674923,334.05208333333337,6388,264,2821.054002939327,3068.75,975.25,66.0,332.19341136712364,416.7268518518518,6190,198,2220.3859837124414,2100.5,12,2,3.4871191548325386,6.2,vpn
19,192.168.1.80:47938<-->81.200.154.28:443,All packet,9.92830204963684,1.9073486328125e-06,0.35930413405100503,10.779124021530151,1514,66,424.4193548387097,13157,66,0.11894827418857151,0.05079189936319987,0.02779491354726273,0.08179766601986356,1.0705344676971436,0.12949919700622559,0.345136806998282,0.40040111541748047,0.01075136661529541,0.0024029413859049478,0.0038011372717642634,0.006490076581637064,0.07830381393432617,0.006036043167114258,0.029525836975294005,0.028262853622436523,628.7,71.33333333333333,220.24431827707463,330.37333333333333,6287,214,2427.707478260097,2505.0,691.2222222222222,66.0,293.6675204931464,366.75555555555553,6221,198,2481.1427810587606,2451.0,10,3,3.124099870362662,6.2,vpn
20,192.168.1.80:49242<-->81.200.154.28:443,All packet,0.9566268920898438,2.002716064453125e-05,0.054945731163024904,1.648371934890747,1514,54,419.83870967741933,13015,66,0.0824882984161377,0.004431486129760742,0.03091416678565701,0.03150508403778076,0.29665613174438477,0.018869876861572266,0.12280690297450762,0.1507185697555542,0.01231992244720459,0.0005069971084594727,0.004077011088110983,0.006507492065429688,0.0409088134765625,0.0010139942169189453,0.014748707321605187,0.025063180923461915,577.8181818181819,70.0,228.0609798512965,294.1420454545455,6356,210,2858.734892832842,3087.75,769.75,66.0,274.4987912541693,342.21,6158,198,2647.376180296257,2548.6,12,3,3.832427429188973,7.75,vpn
21,192.168.1.80:47528<-->81.200.154.28:443,All packet,15.063884019851685,2.86102294921875e-06,0.5227085987726847,15.681257963180542,2962,66,536.9354838709677,16645,66,0.08055941263834636,0.03726691466111403,0.018620311788371986,0.05476933605650552,0.4844698905944824,0.24167823791503906,0.11011350306284987,0.396988312403361,0.025936404863993328,0.0007590055465698242,0.010183391565096758,0.010935312225705101,0.15561842918395996,0.0015180110931396484,0.0572071425671334,0.04864950180053711,666.7857142857143,70.0,243.99896574257588,358.9952380952381,9335,280,3755.594316039296,4339.0,777.8,66.0,324.26903363993574,385.44333333333327,7778,198,3276.021001153686,3016.0,14,1,5.0682837331783235,7.75,vpn
22,192.168.1.80:47740<-->81.200.154.28:443,All packet,0.1256880760192871,9.5367431640625e-07,0.023974800109863283,0.7192440032958984,1514,66,518.0645161290323,16060,66,0.14575045759027655,0.10788893699645996,0.015637275904289413,0.12849430283312044,1.603255033493042,0.3236668109893799,0.5328741408597394,1.037837823232015,0.04918813705444336,0.0018324851989746094,0.016890629713320296,0.02374510169029236,0.20052361488342285,0.0036649703979492188,0.0720178507226639,0.11150234937667847,575.2727272727273,71.33333333333333,233.02286555225436,400.6782106782107,7776,214,3277.2200956840775,4772.666666666667,688.9090909090909,66.0,272.04961713677693,425.1717171717172,7578,198,3244.4299961626543,3686.0,14,2,4.9180788932265,7.75,vpn
23,192.168.1.80:51596<-->81.200.154.28:443,All packet,0.15816116333007812,1.1920928955078125e-06,0.02689549922943115,0.8068649768829346,1514,66,532.6774193548387,16513,66,0.09935935338338216,0.004511083875383649,0.03729064693692529,0.03610925292555904,0.2980780601501465,0.03157758712768555,0.12691296536664373,0.16457927227020264,0.03390038013458252,0.0022379159927368164,0.011784107552285488,0.011971806628363472,0.06780076026916504,0.004475831985473633,0.020429311801677758,0.03680992126464844,737.75,70.0,251.7387658863847,489.75,6633,280,2539.9810407756986,3962.25,737.75,66.0,263.5936740515599,473.0,6435,198,2328.9088775647706,3002.8,12,4,3.344772040064913,7.75,vpn
24,192.168.1.80:51704<-->81.200.154.28:443,All packet,8.20812201499939,2.1457672119140625e-06,0.2994805335998535,8.984416007995605,2962,54,426.741935483871,13229,66,0.10839033126831055,0.08682793378829956,0.008074576904009197,0.09580842080788735,1.2581226825714111,0.2737102508544922,0.3894548020547172,0.6052740812301636,0.0289309024810791,0.0023598074913024902,0.011081807870842513,0.015574824810028077,0.0983123779296875,0.009439229965209961,0.03305978491527636,0.04300150871276855,585.4,70.0,228.68945963708154,295.25659340659337,5886,280,2263.648755328441,2400.75,837.2857142857143,70.8,261.28287444281057,441.7504761904762,5861,354,1991.9481318548433,2251.8,14,5,3.6996621467371855,7.75,vpn
25,192.168.1.80:51602<-->81.200.154.28:443,All packet,0.16840505599975586,4.100799560546875e-05,0.03640782833099365,1.0922348499298096,1514,66,481.64516129032256,14931,66,0.1715762217839559,0.0752718448638916,0.03382727073999903,0.12728049755096435,1.0294573307037354,0.31090569496154785,0.2792916582627881,0.6165359020233154,0.02140216827392578,0.0001010894775390625,0.008805385511418974,0.006334519386291504,0.1070108413696289,0.000202178955078125,0.044184034362201745,0.03144645690917969,1487.0,71.33333333333333,514.6096201113141,523.25,4461,214,1824.825514946566,2591.8,1487.0,66.0,523.0047005266389,673.0059523809524,4997,198,1881.7958676487735,3051.75,8,4,1.8330302779823358,6.2,vpn
26,192.168.1.80:51634<-->81.200.154.28:443,All packet,15.077795028686523,2.5987625122070312e-05,1.0303500652313233,30.910501956939697,1514,66,409.0,12679,66,0.10442233085632324,0.04061899582544962,0.02276712864106565,0.07521093388398488,0.4874279499053955,0.22734475135803223,0.11100413328173343,0.37704116106033325,0.0411754846572876,0.0009090900421142578,0.01414872719730524,0.015719387266370986,0.0823509693145752,0.0018181800842285156,0.031151265846855156,0.04025717576344808,579.2857142857143,66.0,252.7816962167497,320.7445054945055,7380,264,2965.6959870323863,2994.75,857.3333333333334,66.0,322.08243881604284,329.48148148148147,6170,198,2179.0404616099568,1674.0,13,2,3.7629775444453557,6.2,vpn
27,192.168.1.80:49756<-->81.200.154.28:443,All packet,0.13332605361938477,1.9073486328125e-06,0.024463431040445963,0.7339029312133789,2962,66,484.0967741935484,15007,66,0.14770328998565674,0.01579133669535319,0.05378402445970484,0.10829739769299825,1.2590196132659912,0.04737401008605957,0.5160798649443149,0.7193579077720642,0.0348658561706543,0.0018451213836669922,0.011730577750865036,0.01723336038135347,0.24406099319458008,0.0036902427673339844,0.0908273776923805,0.10253578424453735,690.0,66.0,278.6604458785319,342.375,6506,214,3045.075204325831,3315.0,768.0,66.0,335.0633991970497,400.22222222222223,6308,198,2981.9290736031935,3245.0,12,4,3.031088913245535,7.75,vpn
28,192.168.1.80:51620<-->81.200.154.28:443,All packet,0.12188506126403809,3.0994415283203125e-05,0.02035223642985026,0.6105670928955078,1514,66,440.1290322580645,13644,66,0.0827934741973877,0.0021871219981800427,0.033369701989239615,0.038576241695519646,0.3382294178009033,0.02405834197998047,0.1321180880343519,0.20355606079101562,0.007974624633789062,0.0021871219981800427,0.0021989551470979916,0.005886079429031966,0.046959638595581055,0.013348102569580078,0.013236034064175282,0.02507883310317993,550.8333333333334,70.0,204.89646587580535,351.9444444444445,6610,280,2869.289497806421,4326.666666666667,712.4444444444445,66.0,242.43553099703604,385.7361111111111,6412,198,2854.5810550762085,3343.0,14,5,3.858612300930075,10.333333333333334,vpn
29,192.168.1.80:47612<-->81.200.154.28:443,All packet,9.996166944503784,2.6941299438476562e-05,0.39704439640045164,11.91133189201355,1514,66,409.5483870967742,12696,66,0.11174956957499187,0.028878529866536457,0.03170991007113789,0.07010196811623044,0.804734468460083,0.06008410453796387,0.2471930440940828,0.30213598410288495,0.030042052268981934,0.00842601912362235,0.008630573890767103,0.021127921059018086,0.08663558959960938,0.02700495719909668,0.01920927358609024,0.05645756721496582,784.4,71.33333333333333,275.19807164083323,325.7939393939394,6109,214,2242.2773889260197,2005.3333333333333,791.6666666666666,78.0,307.23796830253036,415.6416666666666,5911,246,2100.617299747862,2001.4,11,3,2.6718699236468995,5.166666666666667,vpn
30,192.168.1.80:51518<-->81.200.154.28:443,All packet,15.043945074081421,3.314018249511719e-05,0.5309654394785563,15.92896318435669,1514,66,415.51612903225805,12881,66,0.14564168453216553,0.035062948862711586,0.03895419646125202,0.10534549554189047,1.1316218376159668,0.10518884658813477,0.385332557231081,0.5543044090270997,0.02534794807434082,0.0021654367446899414,0.008279613083981528,0.013192297518253326,0.08940339088439941,0.004330873489379883,0.03162285902742719,0.053708016872406006,631.8,66.0,236.38453434819363,253.93777777777777,6318,198,2513.321945155455,2181.0,694.6666666666666,66.0,243.3661899906303,470.5416666666667,6252,198,2298.590913472861,2917.75,10,4,2.7129319932501077,6.2,vpn
