,Flow,Description,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,max_feature_mean_func_interpacket_interval_per_0.2,min_feature_mean_func_interpacket_interval_per_0.2,std_feature_mean_func_interpacket_interval_per_0.2,mean_feature_mean_func_interpacket_interval_per_0.2,max_feature_sum_func_interpacket_interval_per_0.2,min_feature_sum_func_interpacket_interval_per_0.2,std_feature_sum_func_interpacket_interval_per_0.2,mean_feature_sum_func_interpacket_interval_per_0.2,max_feature_mean_func_interpacket_interval_per_0.05,min_feature_mean_func_interpacket_interval_per_0.05,std_feature_mean_func_interpacket_interval_per_0.05,mean_feature_mean_func_interpacket_interval_per_0.05,max_feature_sum_func_interpacket_interval_per_0.05,min_feature_sum_func_interpacket_interval_per_0.05,std_feature_sum_func_interpacket_interval_per_0.05,mean_feature_sum_func_interpacket_interval_per_0.05,max_feature_mean_func_packet_length_per_0.2,min_feature_mean_func_packet_length_per_0.2,std_feature_mean_func_packet_length_per_0.2,mean_feature_mean_func_packet_length_per_0.2,max_feature_sum_func_packet_length_per_0.2,min_feature_sum_func_packet_length_per_0.2,std_feature_sum_func_packet_length_per_0.2,mean_feature_sum_func_packet_length_per_0.2,max_feature_mean_func_packet_length_per_0.05,min_feature_mean_func_packet_length_per_0.05,std_feature_mean_func_packet_length_per_0.05,mean_feature_mean_func_packet_length_per_0.05,max_feature_sum_func_packet_length_per_0.05,min_feature_sum_func_packet_length_per_0.05,std_feature_sum_func_packet_length_per_0.05,mean_feature_sum_func_packet_length_per_0.05,max_feature_packet_number_per_0.2,min_feature_packet_number_per_0.2,std_feature_packet_number_per_0.2,mean_feature_packet_number_per_0.2,label
20,192.168.1.69:7037<-->178.154.131.217:443,All packet,45.00886511802673,0.0,2.355867369969686,70.67602109909058,1274,54,226.8709677419355,7033,54,0.04111790657043457,0.04111790657043457,0.0,0.04111790657043457,1.0690655708312988,1.0690655708312988,0.0,1.0690655708312988,0.03427602263057933,0.002463476998465402,0.01590627281605696,0.018369749814522364,0.5826923847198486,0.017244338989257812,0.2827240228652954,0.2999683618545532,78.54545454545455,78.54545454545455,0.0,78.54545454545455,1728.0,1728.0,0.0,1728.0,152.66666666666666,72.55555555555556,40.05555555555555,112.61111111111111,2290.0,653.0,818.5,1471.5,28,1,12.498888839501783,10.333333333333334,normal
21,192.168.1.69:3529<-->87.250.251.119:443,All packet,0.02323007583618164,0.0,0.003541668256123861,0.10625004768371582,1464,54,352.2903225806452,10921,54,0.07387790679931641,0.07387790679931641,0.0,0.07387790679931641,2.216337203979492,2.216337203979492,0.0,2.216337203979492,0.030280817122686477,0.026552359263102215,0.0018642289297921312,0.028416588192894346,0.635897159576416,0.07965707778930664,0.2781200408935547,0.35777711868286133,275.62068965517244,275.62068965517244,0.0,275.62068965517244,7993.0,7993.0,0.0,7993.0,139.1904761904762,62.0,38.5952380952381,100.5952380952381,2923.0,186.0,1368.5,1554.5,31,31,0.0,31.0,normal
22,213.180.193.234:443<-->192.168.1.69:3633,All packet,0.022118091583251953,0.0,0.003255128860473633,0.09765386581420898,1274,54,272.7096774193548,8454,54,0.0663559913635254,0.0663559913635254,0.0,0.0663559913635254,1.9906797409057617,1.9906797409057617,0.0,1.9906797409057617,0.037680864334106445,0.017793379331889906,0.00994374250110827,0.027737121832998174,0.37680864334106445,0.3380742073059082,0.019367218017578125,0.35744142532348633,100.52,100.52,0.0,100.52,2513.0,2513.0,0.0,2513.0,516.6363636363636,82.17647058823529,217.22994652406416,299.40641711229944,5683.0,1397.0,2143.0,3540.0,31,31,0.0,31.0,normal
23,192.168.1.69:3711<-->87.250.250.119:443,All packet,3.3528919219970703,0.0,0.11455507278442383,3.436652183532715,1464,54,393.61290322580646,12202,54,0.034405029737032376,0.004254983021662786,0.015075023357684795,0.01933000637934758,0.4472653865814209,0.05531477928161621,0.19597530364990234,0.25129008293151855,0.021207720041275024,0.0002854665120442708,0.009073116863188466,0.008582723191660693,0.1696617603302002,0.0008563995361328125,0.07034533628404924,0.07527764638264973,387.85714285714283,92.92307692307692,147.46703296703294,240.39010989010987,5430.0,1208.0,2111.0,3319.0,464.3,74.33333333333333,179.61081341857096,210.5188034188034,4643.0,223.0,1894.607845673845,2024.6666666666667,17,14,1.5,15.5,normal
24,213.180.204.179:443<-->192.168.1.69:1115,All packet,44.99904799461365,0.0,4.001992829640707,120.05978488922119,1464,54,387.2258064516129,12004,54,0.04120828794396442,0.04120828794396442,0.0,0.04120828794396442,0.9477906227111816,0.9477906227111816,0.0,0.9477906227111816,0.02863901456197103,0.004203217370169503,0.012217898595900764,0.016421115966070265,0.42958521842956543,0.029422521591186523,0.20008134841918945,0.22950387001037598,476.5,476.5,0.0,476.5,11436.0,11436.0,0.0,11436.0,665.75,98.0,283.875,381.875,10652.0,784.0,4934.0,5718.0,24,1,8.908422980528035,6.2,normal
25,192.168.1.69:6646<-->188.114.99.233:443,All packet,45.00746703147888,0.0,4.3854804039001465,131.5644121170044,1514,54,258.4516129032258,8012,54,0.11069269478321075,0.039818127950032554,0.0354372834165891,0.07525541136662166,1.771083116531372,0.11945438385009766,0.8258143663406372,0.9452687501907349,0.031741185621781784,0.0008652210235595703,0.01235718019573652,0.021902154792438854,0.3491530418395996,0.002595663070678711,0.1341859454273549,0.12283629179000854,154.83333333333334,73.5,40.66666666666667,114.16666666666667,2787.0,294.0,1246.5,1540.5,476.5833333333333,62.0,175.6300859287307,172.58333333333331,5719.0,186.0,2373.7559899871762,1608.0,21,1,7.151145984308311,5.166666666666667,normal
26,192.168.1.69:55634<-->185.15.59.224:443,All packet,3.35461688041687,0.0,0.14160142495081976,3.6816370487213135,1514,54,253.37037037037038,6841,54,0.1270906471070789,0.061109701792399086,0.032990472657339905,0.09410017444973899,2.6689035892486572,0.18332910537719727,1.24278724193573,1.4261163473129272,0.0496368408203125,0.0002770423889160156,0.021718265953318033,0.022484822273254396,0.099273681640625,0.0005540847778320312,0.040084677505778724,0.05530071258544922,131.47368421052633,54.0,38.736842105263165,92.73684210526316,2498.0,162.0,1168.0,1330.0,1199.6666666666667,62.0,450.67985771460866,298.65238095238095,3599.0,186.0,1303.407012410168,1012.4,22,1,9.273618495495704,9.0,normal
27,213.180.204.193:443<-->192.168.1.69:3251,All packet,45.01350116729736,0.0,12.007131663958232,360.21394991874695,1274,54,252.70967741935485,7834,66,0.043285825035788796,0.043285825035788796,0.0,0.043285825035788796,0.47614407539367676,0.47614407539367676,0.0,0.47614407539367676,0.03162052631378174,0.01263284683227539,0.009493839740753175,0.022126686573028565,0.3162052631378174,0.02526569366455078,0.1454697847366333,0.17073547840118408,457.73333333333335,457.73333333333335,0.0,457.73333333333335,6866.0,6866.0,0.0,6866.0,550.9090909090909,250.66666666666666,150.1212121212121,400.78787878787875,6060.0,752.0,2654.0,3406.0,15,2,4.085505846855608,3.4444444444444446,normal
28,192.168.1.69:2257<-->93.158.134.36:443,All packet,1.479820966720581,0.0,0.05269516309102376,1.580854892730713,1447,54,826.7741935483871,25630,1274,0.054438263177871704,0.022764825820922853,0.015836718678474426,0.038601544499397275,1.306518316268921,0.11382412910461426,0.5963470935821533,0.7101712226867676,0.03051802090236119,0.018219947814941406,0.0050772975283621576,0.02383426484607515,0.21362614631652832,0.11382412910461426,0.04161488289595362,0.15773661931355795,1274.0,715.44,279.28,994.72,17886.0,6370.0,5758.0,12128.0,1274.0,398.5,412.71465795254824,982.1666666666666,11466.0,4782.0,2851.2534475599014,7539.333333333333,25,6,9.5,15.5,normal
29,192.168.1.69:3576<-->34.120.208.123:443,All packet,0.2321758270263672,0.0,0.025718863805135092,0.7715659141540527,1466,54,537.483870967742,16662,54,0.1007683277130127,0.01468808310372489,0.03580266375105237,0.03911190444514865,0.8061466217041016,0.04873204231262207,0.3136367070114718,0.2641710042953491,0.024747192859649658,0.01468808310372489,0.0042303827507505784,0.02058101665406,0.14358806610107422,0.046588897705078125,0.03657066342579421,0.08814287185668945,928.1666666666666,153.54545454545453,273.8826973751493,539.5530303030303,5569.0,1689.0,1587.7721026646109,3432.5,928.1666666666666,62.0,274.85323715632063,510.68888888888887,5569.0,186.0,1919.489994764234,3321.6,13,4,3.344772040064913,7.75,normal
